nationality,pca_race_points,physical_score,race_difficulty,combined_score_per_km,consistency_score,race_performance_score
63,9.130884,-1.6736714,1.4599729,-0.35276037,-0.7012469,-1.0607122
70,0.3466688,1.6811093,1.49837,-0.26979706,-1.2987165,-0.29499048
49,1.1687021,-1.3844056,-0.8290844,-0.053934,0.4671163,1.4030428
47,3.9227228,-0.9023746,-2.4709616,5.43484,-0.51356345,2.547918
47,0.2605166,-0.38402665,-2.5589437,11.0742035,-0.51356345,-1.4941045
47,2.174897,-0.38402665,-2.509638,8.388469,-0.51356345,2.5259876
35,0.33644044,-1.4049594,-2.5241525,2.765385,-1.255188,-1.536434
4,-0.19507737,1.9522705,-2.5622396,7.2021465,5.5847855,-0.6068575
14,-0.09432052,0.6605583,-2.273238,0.5861396,-1.091515,2.0861726
67,0.8884149,-1.9243499,-2.5397298,4.235951,0.14711607,1.6337919
67,2.7954674,-1.6651756,-2.4591196,2.117034,0.14711607,2.5456984
67,0.4284447,-1.9243499,-1.8685116,0.21840404,0.14711607,2.1484606
35,11.410176,-0.63864315,1.9435471,-0.2866145,-1.1513944,1.0306778
4,7.0166187,-0.6491293,1.9463471,-0.24658698,-0.29826027,2.562769
8,1.7689178,-0.9110966,-0.9714613,0.029926041,-0.09519801,2.6662142
8,0.5627872,-1.6870178,-1.2779212,0.14804725,-1.139037,2.66609
47,1.1541483,0.6476895,-2.5589437,11.1007805,-0.75233823,-1.446266
63,-0.09432052,-1.6973729,-2.1981373,-0.09099179,-1.1809723,-1.5374373
63,0.077983856,-1.6973729,-0.8631786,-0.3239836,-1.1809723,-1.495969
25,4.776866,0.38492015,-2.508508,7.0488625,-0.8748002,1.9728047
25,5.782857,-0.1334272,-2.4841075,4.866145,-0.8748002,1.9513834
25,5.7638755,0.64409447,-2.4867554,4.9414644,-0.8748002,2.1587102
25,21.942472,-0.6517752,1.5909429,-0.25192872,-0.8748002,-1.2465001
25,18.740236,-1.4292969,1.2062267,-0.3247025,-0.8748002,-1.1223217
25,5.782857,-0.3926015,-2.5027962,5.3558655,-0.8748002,1.559947
25,1.711975,0.90326816,-2.5218017,9.585788,-0.8748002,2.7533839
25,3.9227228,0.90326816,-1.6467698,0.3568634,-0.8748002,2.3976054
25,19.100876,-0.6517752,1.2163833,-0.35484996,-0.8748002,-1.1223056
25,5.7638755,0.64409447,-1.4237026,0.09229462,-0.8748002,1.8801054
61,0.3466688,-0.115624346,-2.4948218,3.5465388,5.4131536,2.376803
18,-0.19507737,-1.9387814,-2.5755587,19.36762,-0.10518756,-0.6283824
63,0.8986433,1.6866632,-2.4483044,4.486781,-0.6696602,2.439407
63,1.730956,1.1683152,-2.4819016,5.5039186,-0.6696602,2.316939
63,1.2242712,1.9458368,-2.4791532,6.30124,-0.6696602,2.4817016
49,0.48538756,0.41240767,-2.5222857,6.0335793,-0.705461,-0.87340575
49,0.6182543,-0.365114,-2.548746,4.313515,-0.705461,-1.493014
49,3.1049638,0.15323398,-2.5144181,6.398774,-0.705461,1.534748
51,-0.16149175,-1.1556311,-2.5611544,13.292727,-1.2987165,-1.3314878
18,-0.19507737,0.90729016,-2.5755587,19.36762,4.047783,0.779653
18,0.22693099,1.6848118,-1.9418193,0.2429831,4.047783,1.7135799
47,0.077983856,-1.4316598,-2.5589437,11.068774,-0.49712762,-1.5368298
8,14.954069,-2.465836,0.9604303,-0.30336526,-0.6713429,0.11992588
8,22.948463,-1.6883142,1.56712,-0.29040393,-0.6713429,0.5757136
8,24.225733,-1.4291406,1.4400995,-0.2876651,-0.6713429,0.7828739
8,5.9083443,-1.4291406,-2.2910821,0.6665069,-0.6713429,2.048502
47,0.91762435,-1.6696932,-1.1908078,0.12838876,0.16482201,2.4590676
62,18.949028,0.17559089,1.415495,-0.33155835,-0.011959021,0.36848593
35,1.113286,0.6526687,-2.5755587,19.425142,0.062805705,2.4086592
47,20.277695,-0.89440596,1.5456524,-0.29369545,-0.80940425,0.14075293
10,-0.027149292,-4.0178466,0.9364412,-0.27823538,-1.2987165,-0.31571427
26,-0.16149175,-0.9128502,-2.5755587,19.369097,3.7598975,2.1466324
63,-0.19507737,-1.161489,-2.5770044,47.094948,-0.46219024,-1.5397751
61,1.8258607,-1.922807,-2.505713,3.667182,-0.59564835,-0.53949773
61,0.5248252,-0.367763,-2.509638,8.37302,-0.59564835,2.4187202
61,0.40946373,-1.404459,-2.4987738,6.8809476,-0.59564835,2.5840042
61,-0.19507737,-1.1452847,-2.5770044,47.094948,-0.59564835,-1.3120047
61,3.9417036,-0.108589344,-2.4680188,5.8949385,-0.59564835,2.5477936
61,2.4142704,-0.89558864,-2.548746,4.3491254,-0.75286055,-1.4429917
8,19.176798,1.9671049,1.9387085,-0.25598162,-0.24111576,1.921376
8,5.661592,2.7446265,1.8401123,-0.292153,-0.24111576,1.8172877
4,1.2870151,0.64570475,-2.5239244,6.8559127,-0.4417056,2.0694566
35,-0.19507737,0.6534683,-2.5755587,19.36762,2.5099063,2.0427434
