name_cyclist,birth_year,weight,height,nationality,expected_url,name_race,points,uci_points,length,climb_total,profile,startlist_quality,date,position,cyclist_age,is_tarmac,is_cobbled,is_gravel,cyclist_team,delta,race_year
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2011/stage-3,0.0,0.0,198000.0,1066.0,1.0,1713,2011-07-04 04:40:21,76,31.0,True,False,False,sport-vlaanderen-baloise-2021,15.0,2011
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2009/stage-11,0.0,0.0,214000.0,1278.0,2.0,975,2009-05-20 04:59:13,141,29.0,True,False,False,russia-2016,503.0,2009
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2015/stage-13,0.0,0.0,178000.0,2673.0,2.0,1115,2015-09-04 04:22:50,147,35.0,True,False,False,ag2r-prevoyance-2001,529.0,2015
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2010/stage-13,0.0,0.0,223000.0,2036.0,2.0,878,2010-05-21 05:34:40,22,30.0,True,False,False,sem-france-loire-1982,448.0,2010
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tirreno-adriatico/2009/stage-1,0.0,0.0,147000.0,1104.0,2.0,1206,2009-03-11 03:41:17,185,29.0,True,False,False,russia-2016,452.0,2009
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2006/stage-11,0.0,0.0,171000.0,1947.0,2.0,997,2006-05-19 04:07:56,92,26.0,True,False,False,kazakhstan-2019,723.0,2006
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2009/stage-21,0.0,0.0,164000.0,521.0,1.0,1557,2009-07-26 04:02:18,46,29.0,True,False,False,russia-2016,9.0,2009
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,dauphine/2014/stage-2,0.0,0.0,156000.0,3091.0,5.0,941,2014-06-09 04:44:50,150,34.0,True,False,False,liberty-seguros-wurth-team-2005,1209.0,2014
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2015/stage-20,0.0,0.0,175800.0,3812.0,4.0,1115,2015-09-12 05:00:07,146,35.0,True,False,False,ag2r-prevoyance-2001,1444.0,2015
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,volta-a-catalunya/2012/stage-1,0.0,0.0,138900.0,1749.0,2.0,760,2012-03-19 03:21:36,159,32.0,True,False,False,cantanhede-marques-de-marialva-2003,127.0,2012
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2005/stage-5,0.0,0.0,223000.0,3353.0,3.0,929,2005-05-12 06:15:58,172,25.0,True,False,False,linea-md-italia-maggi-mobili-1985,880.0,2005
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2013/stage-17,0.0,0.0,189000.0,2080.0,2.0,1128,2013-09-11 04:44:28,22,33.0,True,False,False,o.n.c.e.-deutsche-bank-2000,8.0,2013
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-romandie/2015/stage-2,0.0,0.0,166100.0,2603.0,4.0,883,2015-04-29 04:30:47,117,35.0,True,False,False,ag2r-prevoyance-2001,772.0,2015
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,paris-nice/2007/stage-2,0.0,0.0,177000.0,2101.0,3.0,823,2007-03-13 03:57:55,65,27.0,True,False,False,latvia-2000,26.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2004/stage-2,0.0,0.0,184000.0,2721.0,2.0,621,2004-05-10 04:39:47,97,24.0,True,False,False,totalenergies-2022,185.0,2004
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,itzulia-basque-country/2014/stage-3,0.0,0.0,194700.0,2431.0,2.0,912,2014-04-09 05:05:26,117,34.0,True,False,False,liberty-seguros-wurth-team-2005,215.0,2014
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2005/stage-6,0.0,0.0,199000.0,1750.0,2.0,1535,2005-07-07 04:16:49,157,25.0,True,False,False,linea-md-italia-maggi-mobili-1985,262.0,2005
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,dauphine/2006/stage-4,0.0,0.0,186000.0,3585.0,5.0,800,2006-06-08 05:09:50,100,26.0,True,False,False,kazakhstan-2019,1153.0,2006
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2007/stage-10,0.0,0.0,214000.0,4578.0,5.0,995,2007-09-10 06:10:37,103,27.0,True,False,False,latvia-2000,1412.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2007/stage-12,0.0,0.0,176000.0,1750.0,1.0,995,2007-09-13 03:41:01,101,27.0,True,False,False,latvia-2000,13.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2013/stage-13,0.0,0.0,169000.0,2392.0,4.0,1128,2013-09-06 04:15:36,159,33.0,True,False,False,o.n.c.e.-deutsche-bank-2000,1089.0,2013
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,dauphine/2006/prologue,0.0,0.0,4100.0,236.0,2.0,800,2006-06-04 00:05:04,145,26.0,True,False,False,kazakhstan-2019,29.0,2006
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,itzulia-basque-country/2005/stage-1,0.0,0.0,133000.0,1967.0,2.0,1217,2005-04-04 03:11:12,50,25.0,True,False,False,linea-md-italia-maggi-mobili-1985,22.0,2005
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2006/stage-18,0.0,0.0,224000.0,5741.0,5.0,997,2006-05-26 07:55:01,120,26.0,True,False,False,kazakhstan-2019,2553.0,2006
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2007/stage-20,0.0,0.0,43000.0,411.0,1.0,844,2007-06-02 00:58:08,75,27.0,True,False,False,latvia-2000,348.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-suisse/2010/stage-3,0.0,0.0,192200.0,2366.0,3.0,1198,2010-06-15 04:57:33,73,30.0,True,False,False,sem-france-loire-1982,149.0,2010
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2007/stage-18,0.0,0.0,153500.0,2895.0,2.0,995,2007-09-20 04:11:30,132,27.0,True,False,False,latvia-2000,1718.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,volta-a-catalunya/2012/stage-7,0.0,0.0,119800.0,2070.0,2.0,760,2012-03-25 02:50:30,80,32.0,True,False,False,cantanhede-marques-de-marialva-2003,208.0,2012
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2012/stage-6,0.0,0.0,205000.0,1535.0,1.0,1703,2012-07-06 04:37:15,62,32.0,True,False,False,cantanhede-marques-de-marialva-2003,15.0,2012
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2007/stage-3,0.0,0.0,180000.0,2044.0,2.0,844,2007-05-14 04:23:39,158,27.0,True,False,False,latvia-2000,51.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2007/stage-4,0.0,0.0,154000.0,3433.0,5.0,844,2007-05-16 04:37:06,188,27.0,True,False,False,latvia-2000,881.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2014/stage-16,0.0,0.0,237500.0,4047.0,4.0,1612,2014-07-22 06:36:53,169,34.0,True,False,False,liberty-seguros-wurth-team-2005,1783.0,2014
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,dauphine/2015/stage-2,0.0,0.0,173000.0,2226.0,2.0,997,2015-06-08 04:23:46,89,35.0,True,False,False,ag2r-prevoyance-2001,21.0,2015
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2005/stage-11,0.0,0.0,150000.0,3798.0,5.0,929,2005-05-18 04:27:51,62,25.0,True,False,False,linea-md-italia-maggi-mobili-1985,848.0,2005
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2007/stage-16,0.0,0.0,161500.0,2827.0,2.0,995,2007-09-18 04:08:22,92,27.0,True,False,False,latvia-2000,481.0,2007
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2011/stage-18,0.0,0.0,151000.0,2094.0,2.0,891,2011-05-26 03:26:42,26,31.0,True,False,False,sport-vlaanderen-baloise-2021,365.0,2011
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2006/stage-8,0.0,0.0,127000.0,1384.0,2.0,997,2006-05-15 03:05:13,75,26.0,True,False,False,kazakhstan-2019,12.0,2006
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2011/stage-9,0.0,0.0,169000.0,4091.0,5.0,891,2011-05-15 05:10:30,73,31.0,True,False,False,sport-vlaanderen-baloise-2021,982.0,2011
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2012/prologue,0.0,0.0,6400.0,79.0,1.0,1703,2012-06-30 00:07:39,68,32.0,True,False,False,cantanhede-marques-de-marialva-2003,26.0,2012
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2014/stage-1,0.0,0.0,190500.0,2092.0,2.0,1612,2014-07-05 04:44:07,123,34.0,True,False,False,liberty-seguros-wurth-team-2005,66.0,2014
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2005/stage-15,0.0,0.0,206000.0,5633.0,5.0,1535,2005-07-17 06:50:48,132,25.0,True,False,False,linea-md-italia-maggi-mobili-1985,2712.0,2005
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2012/stage-12,0.0,0.0,226000.0,3399.0,4.0,1703,2012-07-13 05:54:45,152,32.0,True,False,False,cantanhede-marques-de-marialva-2003,799.0,2012
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2008/stage-3,0.0,0.0,168300.0,2142.0,2.0,1101,2008-09-01 04:26:41,106,28.0,True,False,False,team-saxo-bank-tinkoff-bank-2012,77.0,2008
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2005/stage-7,0.0,0.0,228000.0,1314.0,2.0,1535,2005-07-08 05:03:45,156,25.0,True,False,False,linea-md-italia-maggi-mobili-1985,23.0,2005
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2008/stage-4,0.0,0.0,183000.0,2459.0,2.0,1058,2008-05-13 04:49:09,70,28.0,True,False,False,team-saxo-bank-tinkoff-bank-2012,57.0,2008
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2008/stage-5,0.0,0.0,42500.0,215.0,1.0,1101,2008-09-03 00:57:46,151,28.0,True,False,False,team-saxo-bank-tinkoff-bank-2012,409.0,2008
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2012/stage-8,0.0,0.0,157500.0,3072.0,4.0,1703,2012-07-08 04:10:07,102,32.0,True,False,False,cantanhede-marques-de-marialva-2003,837.0,2012
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2010/stage-10,0.0,0.0,220000.0,2292.0,2.0,878,2010-05-18 05:49:17,24,30.0,True,False,False,sem-france-loire-1982,7.0,2010
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2015/stage-21,0.0,0.0,98800.0,726.0,1.0,1115,2015-09-13 02:34:33,72,35.0,True,False,False,ag2r-prevoyance-2001,22.0,2015
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2013/stage-12,0.0,0.0,164200.0,1765.0,1.0,1128,2013-09-05 04:04:15,83,33.0,True,False,False,o.n.c.e.-deutsche-bank-2000,38.0,2013
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-france/2009/stage-2,0.0,0.0,187000.0,2387.0,2.0,1557,2009-07-05 04:30:02,58,29.0,True,False,False,russia-2016,109.0,2009
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2010/stage-15,0.0,0.0,218000.0,3915.0,5.0,878,2010-05-23 06:48:42,116,30.0,True,False,False,sem-france-loire-1982,1604.0,2010
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,vuelta-a-espana/2016/stage-17,0.0,0.0,177500.0,3460.0,5.0,821,2016-09-07 04:49:03,108,36.0,True,False,False,ceramica-panaria-navigare-2007,865.0,2016
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,tour-de-romandie/2011/stage-2,0.0,0.0,168300.0,2648.0,3.0,660,2011-04-28 04:23:27,143,31.0,True,False,False,sport-vlaanderen-baloise-2021,810.0,2011
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2006/stage-3,0.0,0.0,193000.0,2581.0,2.0,997,2006-05-09 04:38:51,187,26.0,True,False,False,kazakhstan-2019,265.0,2006
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,dauphine/2015/stage-6,0.0,0.0,183000.0,3562.0,5.0,997,2015-06-12 05:05:48,74,35.0,True,False,False,ag2r-prevoyance-2001,2241.0,2015
alessandro-vanotti,1980.0,70.0,185.0,Italy,alessandro--vanotti,giro-d-italia/2010/stage-1,0.0,0.0,8400.0,60.0,1.0,878,2010-05-08 00:10:52,71,30.0,True,False,False,sem-france-loire-1982,34.0,2010
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2019/stage-21,0.0,0.0,128000.0,781.0,1.0,1699,2019-07-28 03:04:59,117,28.0,True,False,False,jolly-ceramica-1977,55.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-9,0.0,0.0,192900.0,3743.0,3.0,1551,2022-07-10 05:00:52,52,31.0,True,False,False,liquigas-2007,853.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-20,0.0,0.0,117500.0,3817.0,5.0,899,2017-09-09 03:46:40,61,26.0,True,False,False,australia-1991,907.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-2,0.0,0.0,202200.0,1149.0,1.0,1551,2022-07-02 04:34:34,82,31.0,True,False,False,liquigas-2007,233.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,itzulia-basque-country/2018/stage-6,0.0,0.0,122200.0,2853.0,5.0,824,2018-04-07 03:29:00,76,27.0,True,False,False,linea-md-italia-maggi-mobili-1985,698.0,2018
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tirreno-adriatico/2022/stage-5,0.0,0.0,155000.0,2402.0,3.0,1059,2022-03-11 03:49:21,81,31.0,True,False,False,liquigas-2007,568.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,dauphine/2023/stage-7,0.0,0.0,147900.0,4015.0,5.0,781,2023-06-10 04:44:47,67,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,1740.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2021/stage-18,0.0,0.0,129700.0,3561.0,5.0,1646,2021-07-15 04:00:22,122,30.0,True,False,False,kazakhstan-2019,1597.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2023/stage-4,0.0,0.0,181800.0,1427.0,1.0,1584,2023-07-04 04:25:28,57,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,37.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,dauphine/2021/stage-2,0.0,0.0,172800.0,3224.0,2.0,790,2021-05-31 04:28:20,59,30.0,True,False,False,kazakhstan-2019,181.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,itzulia-basque-country/2019/stage-3,0.0,0.0,191400.0,2356.0,3.0,762,2019-04-10 04:48:22,63,28.0,True,False,False,jolly-ceramica-1977,36.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,paris-nice/2021/stage-7,0.0,0.0,119200.0,3127.0,5.0,1044,2021-03-13 03:29:59,103,30.0,True,False,False,kazakhstan-2019,1241.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-6,0.0,0.0,204400.0,2704.0,2.0,899,2017-08-24 04:59:33,105,26.0,True,False,False,australia-1991,823.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tirreno-adriatico/2019/stage-7,0.0,0.0,10100.0,9.0,1.0,1067,2019-03-19 00:12:07,56,28.0,True,False,False,jolly-ceramica-1977,44.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-3,0.0,0.0,182000.0,1280.0,1.0,1551,2022-07-03 04:15:00,165,31.0,True,False,False,liquigas-2007,256.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,paris-nice/2021/stage-4,0.0,0.0,187600.0,3540.0,3.0,1044,2021-03-10 04:57:21,56,30.0,True,False,False,kazakhstan-2019,465.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-16,0.0,0.0,178500.0,3418.0,4.0,1551,2022-07-19 04:52:42,90,31.0,True,False,False,liquigas-2007,1735.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-16,0.0,0.0,40200.0,411.0,1.0,899,2017-09-05 00:50:54,40,26.0,True,False,False,australia-1991,234.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,dauphine/2023/stage-6,0.0,0.0,170200.0,3406.0,5.0,781,2023-06-09 04:10:36,63,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,466.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2019/stage-5,0.0,0.0,175500.0,2325.0,2.0,1699,2019-07-10 04:15:28,116,28.0,True,False,False,jolly-ceramica-1977,775.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-15,0.0,0.0,129400.0,3549.0,5.0,899,2017-09-03 04:01:00,130,26.0,True,False,False,australia-1991,1577.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,itzulia-basque-country/2019/stage-5,0.0,0.0,149800.0,3231.0,2.0,762,2019-04-12 04:05:02,84,28.0,True,False,False,jolly-ceramica-1977,1301.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,giro-d-italia/2022/stage-16,0.0,0.0,202000.0,5268.0,4.0,817,2022-05-24 06:20:10,78,31.0,True,False,False,liquigas-2007,2365.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,dauphine/2021/stage-1,0.0,0.0,181800.0,2308.0,2.0,790,2021-05-30 04:13:25,39,30.0,True,False,False,kazakhstan-2019,40.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-13,0.0,0.0,192600.0,2109.0,2.0,1551,2022-07-15 04:26:16,136,31.0,True,False,False,liquigas-2007,799.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2021/stage-1,0.0,0.0,197800.0,2843.0,3.0,1646,2021-06-26 04:44:38,101,30.0,True,False,False,kazakhstan-2019,338.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-21,0.0,0.0,117600.0,913.0,1.0,899,2017-09-10 03:07:53,139,26.0,True,False,False,australia-1991,88.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2018/stage-17,0.0,0.0,65000.0,3274.0,5.0,1689,2018-07-25 02:37:48,56,27.0,True,False,False,linea-md-italia-maggi-mobili-1985,981.0,2018
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,la-fleche-wallone/2023/result,5.0,0.0,194300.0,3092.0,3.0,915,2023-04-19 04:31:51,103,32.0,False,False,False,linea-md-italia-maggi-mobili-1985,238.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,giro-d-italia/2022/stage-14,0.0,0.0,147000.0,3167.0,2.0,817,2022-05-21 04:15:23,113,31.0,True,False,False,liquigas-2007,1916.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-19,0.0,0.0,149700.0,2484.0,2.0,899,2017-09-08 03:55:19,124,26.0,True,False,False,australia-1991,1203.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tirreno-adriatico/2023/stage-2,0.0,0.0,210000.0,1592.0,2.0,1044,2023-03-07 05:06:33,99,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,32.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-12,12.0,0.0,160100.0,2681.0,2.0,899,2017-08-31 03:59:35,7,26.0,True,False,False,australia-1991,170.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,san-sebastian/2019/result,6.0,16.0,227300.0,3980.0,2.0,785,2019-08-03 05:46:13,29,28.0,False,False,False,jolly-ceramica-1977,114.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-19,0.0,0.0,188300.0,1316.0,3.0,1551,2022-07-22 04:02:51,133,31.0,True,False,False,liquigas-2007,649.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2018/stage-2,0.0,0.0,182500.0,1395.0,1.0,1689,2018-07-08 04:11:08,170,27.0,True,False,False,linea-md-italia-maggi-mobili-1985,271.0,2018
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-1,0.0,0.0,13200.0,21.0,1.0,1551,2022-07-01 00:16:59,150,31.0,True,False,False,liquigas-2007,102.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2022/stage-18,0.0,0.0,143200.0,4036.0,5.0,1551,2022-07-21 04:33:46,102,31.0,True,False,False,liquigas-2007,2036.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2023/stage-17,0.0,0.0,165700.0,5399.0,4.0,1584,2023-07-19 05:21:13,59,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,1925.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2023/stage-14,0.0,0.0,151800.0,4281.0,4.0,1584,2023-07-15 04:31:05,67,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,1946.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,liege-bastogne-liege/2018/result,5.0,0.0,258500.0,4109.0,3.0,1168,2018-04-22 06:34:55,70,27.0,False,False,False,linea-md-italia-maggi-mobili-1985,627.0,2018
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,itzulia-basque-country/2021/stage-2,0.0,0.0,154800.0,2616.0,3.0,936,2021-04-06 03:54:47,149,30.0,True,False,False,kazakhstan-2019,757.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-9,0.0,0.0,174000.0,2041.0,3.0,899,2017-08-27 04:17:50,110,26.0,True,False,False,australia-1991,676.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2021/stage-17,0.0,0.0,178400.0,4375.0,5.0,1646,2021-07-14 05:19:40,36,30.0,True,False,False,kazakhstan-2019,969.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,itzulia-basque-country/2017/stage-6,0.0,0.0,27700.0,522.0,2.0,811,2017-04-08 00:39:18,71,26.0,True,False,False,australia-1991,200.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,giro-d-italia/2022/stage-9,0.0,0.0,191000.0,5080.0,5.0,817,2022-05-15 06:08:41,96,31.0,True,False,False,liquigas-2007,2037.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,dauphine/2020/stage-1,0.0,0.0,218500.0,3575.0,5.0,1243,2020-08-12 05:35:08,94,29.0,True,False,False,south-africa-2022,446.0,2020
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tirreno-adriatico/2022/stage-3,0.0,0.0,170000.0,2063.0,2.0,1059,2022-03-09 04:07:24,58,31.0,True,False,False,liquigas-2007,18.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-10,0.0,0.0,164800.0,1568.0,2.0,899,2017-08-29 03:51:52,137,26.0,True,False,False,australia-1991,1016.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,itzulia-basque-country/2021/stage-5,0.0,0.0,160200.0,2258.0,2.0,936,2021-04-09 03:40:39,94,30.0,True,False,False,kazakhstan-2019,45.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,giro-d-italia/2022/stage-18,0.0,0.0,156000.0,1219.0,2.0,817,2022-05-26 03:25:33,119,31.0,True,False,False,liquigas-2007,252.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,giro-d-italia/2022/stage-11,0.0,0.0,203000.0,369.0,1.0,817,2022-05-18 04:23:16,156,31.0,True,False,False,liquigas-2007,252.0,2022
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,vuelta-a-espana/2017/stage-18,0.0,0.0,169000.0,3476.0,3.0,899,2017-09-07 04:29:17,64,26.0,True,False,False,australia-1991,1180.0,2017
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tirreno-adriatico/2023/stage-4,0.0,0.0,218000.0,2503.0,3.0,1044,2023-03-09 05:04:53,61,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,289.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2019/stage-20,0.0,0.0,59500.0,2228.0,5.0,1699,2019-07-27 02:04:39,84,28.0,True,False,False,jolly-ceramica-1977,766.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2019/stage-11,0.0,0.0,167000.0,1827.0,2.0,1699,2019-07-17 03:56:55,152,28.0,True,False,False,jolly-ceramica-1977,329.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2019/stage-10,0.0,0.0,217500.0,3031.0,2.0,1699,2019-07-15 04:59:20,163,28.0,True,False,False,jolly-ceramica-1977,1217.0,2019
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,la-fleche-wallone/2021/result,5.0,0.0,193600.0,2981.0,3.0,1071,2021-04-21 04:39:26,77,30.0,False,False,False,kazakhstan-2019,181.0,2021
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tour-de-france/2023/stage-8,0.0,0.0,200700.0,1996.0,2.0,1584,2023-07-08 04:21:44,166,32.0,True,False,False,linea-md-italia-maggi-mobili-1985,697.0,2023
anthony-perez,1991.0,70.0,190.0,France,anthony--perez,tirreno-adriatico/2019/stage-5,0.0,0.0,180000.0,2902.0,3.0,1067,2019-03-17 04:43:29,33,28.0,True,False,False,jolly-ceramica-1977,237.0,2019
