nationality,pca_race_points,physical_score,race_difficulty,combined_score_per_km,consistency_score,race_performance_score
35,-0.19507737,2.2135687,-2.5755587,19.36762,0.014089922,0.61400187
8,14.949592,0.15533552,1.4121771,-0.3084479,-0.1133369,0.51324886
8,15.462077,-0.36301246,1.3824803,-0.29123116,-0.1133369,1.0102324
8,15.234305,0.4145092,1.412349,-0.29223654,-0.1133369,0.8031519
18,-0.19507737,-0.6455478,-2.4929821,7.2161975,-0.27272454,2.2307963
18,0.12179784,-0.38637412,-2.509638,8.3692465,-0.27272454,2.3556886
14,18.531446,-0.6599224,1.1843758,-0.26586473,-0.30741826,-0.31476888
25,-0.19507737,1.4307576,-2.4929821,7.2161975,-0.70489496,-0.026201665
25,-0.19507737,0.39406225,-2.5218017,9.564828,-0.70489496,1.4852257
25,-0.16149175,1.6899319,-2.509638,8.366593,-0.70489496,2.2515156
35,18.531446,0.66902685,1.3582958,-0.29431888,0.12958321,0.4098904
35,12.435148,-0.108495414,0.46214986,-0.29571605,0.12958321,0.53402853
14,-0.19507737,-0.89219254,-2.4929821,7.2161975,-0.42976388,-1.4963562
35,16.852165,-0.13199735,0.62707716,-0.289036,-0.4036657,0.53425103
35,12.435148,0.38635,0.863324,-0.2915053,-0.4036657,0.43040988
52,-0.19507737,-0.906506,-2.5218017,9.564828,-0.29657865,2.272069
25,-0.19507737,-1.6892627,-2.5755587,19.36762,-0.046393823,-0.46273112
61,-0.19507737,0.39491192,-2.5755587,19.36762,0.15508066,1.6493219
16,-0.19507737,-0.66223717,-2.5479438,7.342939,-0.27377456,-1.4139744
55,-0.19507737,-1.6660562,0.59401816,-0.29099303,7.165034,-1.226806
55,-0.19507737,-1.4068824,0.24018581,-0.2474267,7.165034,-1.288927
55,-0.19507737,-1.1477088,0.9375545,-0.31525826,7.165034,1.1544313
55,-0.19507737,-1.6660562,0.41519728,-0.28368628,7.165034,-0.79197246
55,-0.16149175,-1.4068824,-0.01575327,-0.23805863,7.165034,1.6513838
55,-0.19507737,-1.6660562,0.36162618,-0.28197968,7.165034,-0.8540919
55,-0.19507737,-1.4068824,0.0050406465,-0.2302233,7.165034,-1.2475151
55,-0.19507737,-1.6660562,0.17966494,-0.2752301,7.165034,-1.081863
55,-0.19507737,-1.6660562,0.4733636,-0.28641504,7.165034,0.8645401
55,-0.19507737,-1.6660562,0.079327144,-0.2718784,7.165034,1.7342073
55,-0.19507737,-1.6660562,0.33104166,-0.27901176,7.165034,-1.516697
55,-0.19507737,-1.6660562,0.21820234,-0.27587798,7.165034,-1.2475142
55,-0.19507737,-0.8885345,0.15692021,-0.2982153,7.165034,1.754914
55,-0.19507737,-1.6660562,1.3189198,-0.30992988,7.165034,1.9412757
55,-0.19507737,-1.4068824,0.7494299,-0.27248815,7.165034,1.775623
55,-0.19507737,-1.6660562,-0.020058649,-0.264558,7.165034,-1.5166987
55,-0.027149292,0.92568314,1.8844008,-0.30257538,7.165034,-1.040438
55,-0.19507737,-1.4068824,0.4966206,-0.2584862,7.165034,-1.1853939
55,-0.19507737,-1.6660562,-0.34996256,-0.2458292,7.165034,-1.5374073
55,-0.19507737,-1.6660562,0.24881256,-0.27961817,7.165034,0.98877776
55,-0.027149292,-1.4068824,2.012765,-0.2849499,7.165034,-1.2475021
55,-0.19507737,-1.4068824,0.95879984,-0.27769482,7.165034,-1.1853921
55,-0.19507737,-1.6660562,1.3029984,-0.3082979,7.165034,-0.025832675
55,-0.19507737,-1.4068824,0.538502,-0.26115385,7.165034,-1.0404489
55,-0.19507737,-0.8885345,0.5578793,-0.32803488,7.165034,-1.4338702
55,-0.19507737,-1.1477088,0.26443335,-0.30188373,7.165034,-1.3303396
55,-0.19507737,-1.4068824,1.0544945,-0.27965185,7.165034,-1.0197407
55,-0.19507737,-1.4068824,0.56284654,-0.26371634,7.165034,-1.0197423
55,-0.027149292,-0.8885345,1.4507167,-0.30808276,7.165034,-1.4338597
55,-0.19507737,-1.1477088,0.1653014,-0.29822364,7.165034,-1.3717529
55,-0.19507737,-0.8885345,-1.8329694,-0.05531551,7.165034,-1.1233112
55,-0.19507737,-0.8885345,0.377434,-0.30525592,7.165034,-1.4545773
55,-0.07533957,-1.6660562,0.45452648,-0.28691372,7.165034,1.7135099
55,-0.19507737,-1.4068824,-0.28305128,-0.2117769,7.165034,-1.4338744
55,-0.16149175,-1.6660562,0.15370274,-0.2745653,7.165034,1.8791548
55,-0.19507737,-1.6660562,-1.9294031,0.08886255,7.165034,-0.4814195
55,-0.19507737,-1.6660562,0.1937161,-0.27651864,7.165034,-1.4545782
55,-0.19507737,-1.4068824,0.018230904,-0.2311798,7.165034,-1.4338727
8,15.314708,0.15102614,1.0564792,-0.30360627,-0.22335072,0.63758177
8,18.531446,2.2244174,1.3470142,-0.32185733,-0.22335072,0.49271837
8,16.852165,1.7060695,1.4568068,-0.298963,-0.22335072,1.0724055
8,11.827758,-0.36732182,1.4182694,-0.31793773,-0.22335072,0.80298895
8,-0.027149292,3.0019398,1.9130905,-0.31286806,-0.22335072,-1.2267957
8,17.060955,-0.10814753,1.4022028,-0.2914879,-0.22335072,0.8653636
8,21.980434,0.41019982,1.5322069,-0.25362223,-0.22335072,0.90696985
8,11.410176,0.15102614,1.9960879,-0.2878541,-0.22335072,1.631157
8,18.98699,0.15102614,1.3839154,-0.27242038,-0.22335072,0.40991977
8,15.086936,0.15102614,0.5270027,-0.25239503,-0.22335072,1.2795978
8,11.372214,-0.6264955,2.012765,-0.28301585,-0.22335072,1.5690364
8,15.75127,0.15102614,0.5821283,-0.29803702,-0.22335072,0.016544739
8,19.271704,-0.10814753,1.4677844,-0.28336173,-0.22335072,-0.89458597
8,12.131453,-0.10814753,1.4135759,-0.26286957,-0.22335072,1.175723
8,-0.19507737,0.6693741,-2.5479438,7.342939,-0.22335072,1.5263348
8,19.157818,-0.36732182,1.1792449,-0.29973322,-0.22335072,0.84481347
8,15.637384,0.9285478,1.3149457,-0.27709427,-0.22335072,0.98955095
8,16.3207,0.15102614,1.461105,-0.28622165,-0.22335072,1.2794445
8,12.169415,-0.10814753,1.4507167,-0.30572912,-0.22335072,0.30604708
8,18.531446,1.7060695,1.4118835,-0.30355212,-0.22335072,0.9482491
47,-0.19507737,-0.8519061,-2.5218017,9.564828,-0.15054682,1.1332171
47,-0.19507737,0.44396353,-2.509638,8.36628,-0.15054682,2.0029628
25,13.816535,-0.6198115,1.5200902,-0.28338864,-0.78990805,-1.2261511
61,-0.19507737,0.39794713,-2.5755587,19.36762,-0.54737675,0.1170481
63,-0.16149175,-1.417122,-2.5622396,7.2030396,-0.23693372,1.3604667
35,14.418125,-0.37811562,1.9896519,-0.24835312,-0.3105603,1.714108
8,15.424116,-0.12567665,1.4964517,-0.32484722,-0.035317615,0.016303822
63,-0.19507737,-0.12672465,-2.5755587,19.36762,-0.2586285,0.034222513
25,-0.19507737,1.160208,-2.5479438,7.342939,-0.53099805,-0.7513695
25,-0.19507737,-0.9131833,-2.5755587,19.36762,-0.53099805,-0.11072235
52,-0.19507737,2.9556181,-2.3105237,-0.18084477,-0.25486538,-1.4754031
35,-0.19507737,-0.39819244,-2.5218017,9.564828,0.05074325,-0.978836
8,11.467119,-0.6559344,1.1012586,-0.3487695,-0.63809186,-0.95702225
8,15.044496,-0.6559344,1.2405784,-0.3294204,-0.63809186,-1.2674596
8,16.073946,-1.1742824,1.0914823,-0.35277006,-0.63809186,-0.95678216
8,19.936037,-0.13758704,1.456905,-0.31186625,-0.63809186,-0.6460815
35,-0.19507737,-0.65022856,-2.509638,8.36628,-0.24129379,-1.2272362
61,-0.19507737,-0.6584388,-2.5622396,7.2021465,-0.5469514,-1.2901688
61,0.27949756,-1.1677411,-2.5611544,13.305843,-0.20419689,-1.2040783
47,13.055973,0.14766343,0.24135995,-0.27875644,-0.1950111,0.98965746
47,18.531446,0.4068371,1.3507427,-0.31648833,-0.1950111,0.6583689
47,14.114429,0.4068371,1.6061393,-0.32042515,-0.1950111,0.5545893
47,17.553137,0.14766343,1.5413225,-0.26412958,-0.1950111,-0.16996825
47,13.055973,0.6660114,0.5982787,-0.30810243,-0.1950111,1.0309733
47,18.531446,1.4365506,1.4845233,-0.30261242,0.018638015,0.59622467
47,18.455523,0.39985463,1.3466213,-0.3183494,0.018638015,1.4245028
47,14.228315,0.6590283,1.4877608,-0.31190667,0.018638015,1.1758049
47,14.954069,1.4365506,0.59208363,-0.28681558,0.018638015,0.40989652
63,-0.19507737,1.9444323,-2.5622396,7.2021465,-0.4721549,-1.45582
9,-0.19507737,-1.161004,-2.5218017,9.564828,-0.33765104,-1.3722577
26,13.304049,0.1562488,1.49837,-0.26733416,3.0413122,2.0454285
25,-0.19507737,1.9415743,-2.5479438,7.342939,-0.5443319,1.5056282
14,-0.19507737,0.65484685,-2.4929821,7.2161975,-0.62234575,-0.9786961
14,-0.19507737,-0.3818491,-2.5218017,9.564828,-0.62234575,-0.62682724
14,-0.19507737,0.91402054,-2.509638,8.36628,-0.62234575,1.5474218
61,-0.19507737,-0.3834291,-2.509638,8.36628,-0.048423447,-1.4135938
8,12.188396,-0.109418586,1.5255592,-0.30967858,-0.15328608,0.388865
8,-0.19507737,-1.4052882,-2.5218017,9.564828,-0.15328608,1.5266386
8,-0.19507737,-0.109418586,-2.509638,8.36628,-0.15328608,0.16009286
8,15.386153,0.13231187,1.5012165,-0.3314354,-0.32637453,-0.60489
25,-0.19507737,-0.10012077,-2.509638,8.36628,-0.29554427,-0.9373464
8,-0.19507737,-1.4138952,-2.5622396,7.2021465,-0.32928982,0.9047099
47,-0.19507737,-1.4253211,-2.5218017,9.564828,0.08292418,0.8019145
47,-0.19507737,-0.9069732,-2.5770044,47.094948,0.08292418,-1.4569495
61,-0.19507737,-1.4168421,-2.4929821,7.2161975,-0.28342527,1.9202002
61,-0.19507737,-1.1576678,-2.509638,8.36628,-0.28342527,1.6509539
8,12.340243,-0.11102147,1.2257434,-0.3079931,-0.2685319,-0.23227394
25,-0.060734913,0.13488364,-2.5620139,15.23892,-0.65054244,-1.475708
25,0.17874071,0.9124053,-2.5611544,13.302848,-0.65054244,-1.2255093
8,15.272267,0.12867108,1.2934022,-0.3136826,-0.4101416,-0.8326276
35,11.713872,0.15559751,1.9446279,-0.25768116,-0.39770383,2.0038912
25,14.992032,0.66420275,0.35506132,-0.28050637,1.3728675,0.69987065
8,14.456087,-0.9016449,1.3194498,-0.34471062,-0.86774546,-1.0397329
8,15.656365,-1.1608186,1.1420815,-0.3499738,-0.86774546,-0.7290434
8,19.119856,-0.1241232,1.2405784,-0.3285828,-0.86774546,-1.2465508
8,11.581005,-1.1608186,0.90811986,-0.3292178,-0.86774546,-0.6463861
47,-0.19507737,-0.3757521,-2.509638,8.36628,-0.12029873,1.9615499
63,19.024952,1.171304,1.2108816,-0.34473675,-0.8553196,-1.0394837
8,18.892084,0.4022954,1.3589275,-0.30820817,-0.20142436,0.6583833
8,-0.19507737,0.9206434,-2.5479438,7.342939,-0.20142436,-1.0205528
8,14.72182,-0.6318368,1.2024164,-0.33905882,-0.44952226,-0.7498118
8,19.670303,-0.8910111,1.8453943,-0.31272322,-0.44952226,-0.004281862
8,19.176798,-1.1501848,1.3966496,-0.36427167,-0.44952226,-1.2051687
67,14.954069,-0.90714,0.90592,-0.31719974,-0.26866478,0.49265474
8,-0.19507737,0.1272406,-2.509638,8.36628,-0.17371668,-1.1029975
8,-0.19507737,0.63590086,-2.5218017,9.564828,-0.46836224,0.09789685
35,-0.19507737,-1.1675149,-2.509638,8.36628,-0.5282427,-0.37827364
61,-0.19507737,-1.4100505,-2.4929821,7.2161975,-0.44343737,0.118743196
8,-0.19507737,-0.64720505,-2.4929821,7.2161975,-0.57546,-0.87516415
35,-0.19507737,0.39745772,-2.5755587,19.36762,-0.52299464,1.0488362
25,-0.19507737,-0.39818934,-2.5218017,9.564828,-0.37923944,2.313482
25,-0.12790614,-0.63712925,-2.5611544,13.293728,-1.0945997,-1.3105398
61,-0.19507737,-0.38207462,-2.5218017,9.564828,-0.2946343,0.07719042
8,18.968008,0.1532556,1.3780863,-0.33014932,-0.03736063,0.49273214
8,21.942472,-0.8834397,1.6411269,-0.28764373,-0.03736063,1.2175436
8,14.118908,0.93077725,0.5392855,-0.28582653,-0.03736063,0.61692554
8,14.114429,1.9674733,1.3536832,-0.3241897,-0.03736063,0.88592863
8,13.778573,1.9674733,1.3286601,-0.2935806,-0.03736063,-0.5014158
8,19.309666,-0.8834397,1.3784547,-0.32299674,-0.03736063,0.07862023
8,18.493484,0.93077725,1.3569252,-0.32770115,-0.03736063,0.20282516
8,19.518456,-0.624266,1.4121771,-0.30755603,-0.03736063,0.5341709
8,19.024952,-0.8834397,1.358164,-0.31011435,-0.03736063,0.47203892
8,19.119856,-0.10591808,1.3907727,-0.31967616,-0.03736063,0.7826273
8,18.360619,0.93077725,1.3457112,-0.3027899,-0.03736063,0.59624565
8,11.467119,-0.36509237,1.9515542,-0.28077856,-0.03736063,1.7139913
8,-0.19507737,1.1899515,-2.5479438,7.342939,-0.03736063,1.7333988
8,15.101439,0.4124299,1.4507167,-0.30516332,-0.03736063,0.32689026
8,14.550992,-0.624266,1.3810338,-0.3277993,-0.03736063,0.7410005
8,14.607934,0.4124299,2.0146806,-0.2801677,-0.03736063,1.5898756
25,-0.19507737,0.119858325,-2.5622396,7.2021465,-0.6486178,-1.1866368
8,-0.19507737,-0.12072094,-2.4929821,7.2161975,-0.38619047,-1.434237
8,-0.19507737,0.13845274,-2.509638,8.36628,-0.38619047,-1.1858233
63,15.5994215,0.9206755,1.4131011,-0.2477638,-0.13997899,0.18198197
63,16.263756,-0.3751941,1.2793639,-0.29778206,-0.13997899,0.16133286
63,-0.19507737,-0.89354146,-2.509638,8.36628,-0.13997899,1.8787242
66,-0.16149175,0.3967459,-2.5479438,7.343525,-0.13158873,2.02343
8,-0.19507737,-0.896015,-2.5755587,19.36762,-0.15825069,-0.0071903374
35,14.513029,0.121236905,1.3141924,-0.32601392,-0.5825159,-0.41853517
25,-0.19507737,-0.3758485,-2.509638,8.36628,-0.12807234,1.6923667
40,13.778573,-0.3694827,1.4324576,-0.2618799,0.2460802,0.6788389
8,-0.19507737,1.9485983,-2.5479438,7.342939,-0.1289383,-1.3104423
8,-0.19507737,-0.12479364,-2.5755587,19.36762,-0.1289383,0.24128653
49,-0.19507737,0.38975415,-2.5218017,9.564828,-0.40944389,0.118603274
49,-0.19507737,1.6856238,-2.509638,8.36628,-0.40944389,-0.709576
67,-0.19507737,-0.61994493,-2.509638,8.36628,-0.14189774,1.9408433
18,-0.19507737,0.93195313,-2.5755587,19.36762,-0.08298415,1.5250834
67,-0.19507737,-0.9095196,-2.5479438,7.342939,-0.44099605,0.65666586
26,-0.19507737,0.14488651,-2.509638,8.36628,-0.24709238,1.5267153
35,18.669859,-0.3639381,1.9297192,-0.300847,0.039795455,1.9420614
8,-0.19507737,-0.8982673,-2.509638,8.36628,-0.07338347,-0.5439248
63,-0.19507737,0.13624738,-2.5755587,19.36762,-0.100302614,0.65541446
69,-0.19507737,-0.3702588,-2.509638,8.36628,-0.13310488,0.09797369
63,-0.19507737,1.9578133,-2.5296423,6.6187525,-0.4674483,1.6093551
8,0.17874071,-1.419645,-2.5589437,11.071771,-0.3071774,-1.5153989
35,-0.19507737,-0.40580335,-2.509638,8.36628,-0.5161913,-0.58533764
35,19.746227,1.1807112,1.5651551,-0.2939759,-0.2606455,0.2442574
35,14.418125,-0.11515844,1.4306504,-0.34891132,-0.2606455,-0.43927848
25,-0.19507737,-0.887544,-2.509638,8.36628,-0.4742908,2.1893203
25,21.486929,-0.1100223,1.3503041,-0.25958046,-0.4742908,-0.37678885
63,-0.19507737,-1.1555551,-2.5218017,9.564828,-0.11124644,-0.44046962
63,-0.19507737,0.14031453,-2.509638,8.36628,-0.11124644,1.2575321
8,-0.19507737,1.4283434,-2.5622396,7.2021465,-0.37435958,-1.5179392
8,14.954069,-0.12669992,0.48269108,-0.2671334,-0.37435958,1.6109059
67,-0.19507737,0.4068371,-2.5479438,7.342939,-0.15145798,-1.1862041
25,-0.19507737,-0.37797597,-2.5218017,9.564828,-0.5510825,1.2160425
25,-0.19507737,0.91789365,-2.509638,8.36628,-0.5510825,2.168614
25,-0.19507737,-0.8957437,-2.5218017,9.564828,-0.5139477,-1.1237808
14,-0.19507737,1.4351034,-2.5218017,9.564828,-0.52487427,-0.21269919
35,14.385964,2.1947486,1.3799975,-0.27204418,-1.1205038,-0.9155088
35,14.645896,0.63970536,1.5583235,-0.3355212,-1.1205038,-1.2261215
35,17.040651,0.89887905,1.6460099,-0.2708836,-1.1205038,-0.7083702
35,10.954634,2.1947486,1.430178,-0.34458056,-1.1205038,-1.0606222
35,-0.19507737,1.6764007,-2.5611544,13.291729,-1.1205038,-1.4145548
35,19.21476,0.38053107,1.5644884,-0.33161703,-1.1205038,-1.0809666
25,3.9037418,-1.4158918,-2.5218017,9.609879,-0.05979165,2.8006213
25,-0.19507737,-0.8975437,-2.5770044,47.094948,-0.05979165,-1.2705919
47,19.689285,-1.1799203,1.5522592,-0.3360809,-0.18183474,-0.7703556
14,-0.19507737,0.6503583,-2.4929821,7.2161975,-0.81400704,0.7606416
14,-0.19507737,-0.38633704,-2.5218017,9.564828,-0.81400704,1.5473452
14,-0.19507737,0.9095326,-2.509638,8.36628,-0.81400704,1.3610642
35,-0.19507737,0.65509343,-2.5755587,19.36762,-0.42893836,1.0281299
58,-0.19507737,-1.4325063,-2.5622396,7.2021465,-0.4846233,0.656233
58,0.040021945,-0.13663667,-2.5479438,7.347038,-0.4846233,2.107105
61,-0.19507737,-0.9054723,-2.5218017,9.564828,-0.08111025,-1.1444873
8,11.505082,-1.4174916,1.2163833,-0.35642388,-0.3757894,-1.164099
26,-0.19507737,0.9109322,-2.5755587,19.36762,-0.0586661,1.2973131
18,-0.19507737,0.12918581,-2.509638,8.36628,-0.28912812,-0.2540352
11,-0.19507737,-0.8977112,-2.5755587,19.36762,2.6477249,2.1048627
62,11.827758,-0.11428717,1.4302284,-0.28237218,-0.6569838,-0.50151
67,22.170244,-1.6806637,1.6145707,-0.252408,-0.7451541,-0.6045983
67,14.797743,-0.9031421,1.9390022,-0.2980332,-0.7451541,0.7409312
67,17.306387,-1.9398375,1.6553619,-0.24447201,-0.7451541,-0.43918222
67,0.40946373,-0.9031421,-2.5218017,9.571472,-0.7451541,2.646391
67,11.8847,0.13355388,1.4614733,-0.25426695,-0.7451541,-0.4393946
67,14.456087,-1.6806637,1.3540096,-0.30822825,-0.7451541,-0.62561035
67,11.524062,-1.4214901,1.2426006,-0.31524053,-0.7451541,-0.480793
67,1.6929941,0.39272755,-2.509638,8.383958,-0.7451541,2.5041904
67,21.183235,-0.12562042,1.4517612,-0.23610954,-0.7451541,-0.6874296
67,18.141548,-1.1623157,1.5234094,-0.24212457,-0.7451541,-0.21134555
67,-0.19507737,-1.4214901,2.5952592,-0.2730792,-0.7451541,1.278673
61,-0.19507737,-0.644514,-2.5479438,7.342939,-0.41081727,0.9879682
4,19.537437,-0.8965897,1.9960879,-0.2864752,0.16713189,1.6729032
4,17.458233,-0.8965897,1.49837,-0.26654458,0.16713189,2.066326
61,14.32322,0.40104166,1.3885869,-0.31929058,-0.15598612,0.40968594
61,11.751835,0.6602153,1.4857186,-0.29959762,-0.15598612,0.45096812
8,-0.19507737,-1.9490796,-2.5239244,6.837179,-0.45852444,0.7811303
47,-0.19507737,-1.4118048,-2.5218017,9.564828,-0.15783945,-0.1298736
47,-0.19507737,-0.11593516,-2.509638,8.36628,-0.15783945,-1.1651169
63,-0.19507737,0.6552658,-2.5218017,9.564828,0.13704288,1.1953362
35,-0.19507737,-0.9093386,-2.5755587,19.36762,1.5354681,-0.13142878
43,-0.19507737,0.92068785,-2.5755587,19.36762,-0.26186186,0.9038913
55,-0.19507737,-0.38077578,-2.5755587,19.36762,0.32405204,-0.7319144
35,17.687328,-0.39770427,1.4097091,-0.28838268,-0.5752837,1.4451715
35,18.98699,-0.39770427,1.1792449,-0.31716073,-0.5752837,0.34785116
35,11.656928,-0.9160523,1.4887865,-0.2741666,-0.5752837,0.5544999
35,19.024952,-0.6568786,1.1794659,-0.2865149,-0.5752837,0.5549172
35,19.062912,-1.4344002,1.255487,-0.3005437,-0.5752837,-0.3147655
35,-0.19507737,-1.1752266,-2.5755587,19.36762,-0.5752837,2.0220373
35,17.648043,-0.39770427,1.476651,-0.26984257,-0.5752837,-0.004287053
25,-0.19507737,0.663638,-2.5755587,19.36762,0.04081316,0.09634168
35,12.586996,-0.401384,1.4856683,-0.3033687,0.08513277,0.40959635
25,15.272267,0.14447065,1.5848049,-0.33323798,-0.15827817,-0.6877366
4,15.51902,0.37780854,1.7217926,-0.30594477,-0.52100027,0.16121438
4,15.632906,-0.39971313,1.6108902,-0.35225618,-0.52100027,-1.0811446
4,-0.19507737,0.8961565,-2.4929821,7.2161975,-0.52100027,2.0444386
4,-0.19507737,-0.14053945,-2.5218017,9.564828,-0.52100027,1.3195746
4,15.1394005,-0.65888745,1.2426006,-0.31449956,-0.52100027,-0.4599075
4,-0.19507737,1.1553302,-2.509638,8.36628,-0.52100027,0.6156337
4,16.13089,-0.91806114,1.1713359,-0.3234199,-0.52100027,-0.45984283
62,14.873668,-0.89264363,1.558962,-0.34127337,-0.828868,-0.97763413
14,-0.19507737,0.66327035,-2.5218017,9.564828,-0.9114775,-1.3515513
25,12.435148,-0.3907397,1.3551381,-0.32083446,0.0056377836,1.0308015
25,16.852165,-0.3907397,0.53352183,-0.28186035,0.0056377836,0.9069868
47,-0.19507737,-0.37312657,-2.509638,8.36628,0.07912885,2.023669
41,16.662355,-0.65444213,1.3449194,-0.2893543,-0.68643326,0.61687994
41,12.928654,-0.13609414,1.4097091,-0.28931737,-0.68643326,1.424239
41,14.626915,0.6414275,1.3839154,-0.27328315,-0.68643326,0.38900468
41,-0.19507737,-0.9136158,-2.5755587,19.36762,-0.68643326,1.1730745
8,19.879095,0.39794713,1.7217926,-0.30515462,-0.33048898,0.18211184
8,15.31023,-1.1570961,1.5380373,-0.33459577,-0.33048898,-0.6670207
8,-0.19507737,-0.12040086,-2.5218017,9.564828,-0.33048898,0.82262105
8,-0.19507737,0.39794713,-2.5770044,47.094948,-0.33048898,-1.3534175
8,19.309666,0.9162951,1.5154388,-0.3170615,-0.33048898,0.32707646
25,-0.19507737,-1.6889105,-2.5622396,7.2021465,-0.32863548,-1.2280495
35,18.911066,0.39815846,1.3096732,-0.31484714,-0.2641744,-0.5839714
35,18.854122,1.9532024,1.4767046,-0.31825826,-0.2641744,0.63765466
35,19.00597,1.1756802,1.584563,-0.31749767,-0.2641744,-0.19062333
35,14.171372,0.9165064,1.4832895,-0.3123374,-0.2641744,-0.5635384
25,-0.19507737,0.14229001,-2.5755587,19.36762,6.23043,-0.3384928
8,-0.19507737,-0.64697826,-2.5218017,9.564828,-0.22431129,0.3256673
8,-0.19507737,-0.38020173,-2.509638,8.36628,-0.2792455,-0.5646312
47,-0.19507737,1.6930969,-2.5755587,19.36762,-0.11675477,1.6907346
8,14.114429,-0.3926015,1.4239348,-0.28367725,-0.06508931,0.9066359
61,-0.12790614,-0.3911383,-2.5620139,15.236922,-1.2304101,-1.5176039
35,13.797554,-0.38366455,1.5418547,-0.27364284,0.08179154,0.11975696
8,-0.19507737,-0.9084976,-2.509638,8.36628,-0.23660491,-0.088383906
40,-0.19507737,-0.37227693,-2.5755587,19.36762,-0.30541983,-0.27637354
8,15.329211,0.41235885,1.6387563,-0.33348978,-0.9025979,-1.4745837
8,15.405134,1.4490541,1.5128832,-0.33310017,-0.9025979,-1.1639619
8,11.372214,0.9307062,1.2426006,-0.3226116,-0.9025979,-0.87422216
8,15.500039,-0.36516345,1.5307158,-0.31926575,-0.9025979,-1.0811347
8,19.556417,1.7082285,1.4529251,-0.3201994,-0.9025979,-0.87386626
66,-0.19507737,-0.13295326,-2.5755587,19.36762,-0.27188623,0.55188245
55,-0.19507737,1.6826516,-2.5479438,7.342939,-0.5150274,-0.29582864
8,-0.19507737,0.12820147,-2.5622396,7.2021465,-0.6389096,-1.1245174
8,-0.19507737,-0.6493202,-2.5755587,19.36762,-0.6389096,-0.918272
47,19.328646,0.92070085,1.5418196,-0.33209354,-0.6587758,-0.6254239
47,12.2073765,-0.1159951,1.3799975,-0.27247614,-0.6587758,-0.9363197
47,-0.19507737,1.6982225,-2.508508,7.0023103,-0.6587758,1.1747067
47,19.21476,0.92070085,1.4599729,-0.35079187,-0.6587758,-0.99811715
47,19.119856,1.9573961,1.9435471,-0.28528866,-0.6587758,1.0724112
47,11.4861,1.9573961,1.6108902,-0.35302985,-0.6587758,-1.102038
47,21.752663,-0.6343431,1.5550815,-0.27566347,-0.6587758,-0.97731805
47,14.987554,0.66152656,1.2163833,-0.35570228,-0.6587758,-1.143218
47,19.556417,1.4390482,1.662226,-0.35731697,-0.6587758,-0.91532594
35,14.399143,-0.09767937,1.4145864,-0.3283145,-0.11842966,-0.43927678
35,15.727811,-0.87520105,1.5604639,-0.29773304,-0.11842966,0.4097259
47,-0.19507737,0.932618,-2.5755587,19.36762,-0.08099065,-0.027896762
8,-0.19507737,-0.6500413,-2.5218017,9.564828,-0.17372532,-0.7924784
47,11.448139,0.6646087,1.9496382,-0.28510982,-0.6266016,0.9271474
47,16.16885,-0.89043456,0.9798933,-0.29466054,-0.6266016,-0.5012111
47,15.96006,-0.11291292,1.1014062,-0.3160453,-0.6266016,-0.2941867
47,11.637949,0.14626077,1.5418196,-0.3335499,-0.6266016,-0.6671888
47,19.290684,0.40543506,1.5848049,-0.3324855,-0.6266016,-0.66684824
47,19.973999,-0.3720866,1.5512509,-0.3423275,-0.6266016,-1.0395224
47,21.942472,-0.3720866,1.648355,-0.26454675,-0.6266016,-0.6460391
47,11.789796,-0.89043456,1.5128832,-0.33379257,-0.6266016,-1.1848358
47,15.580441,0.40543506,1.0971314,-0.33491015,-0.6266016,-0.85327566
47,19.328646,0.6646087,1.6120209,-0.34865367,-0.6266016,-0.8117978
47,11.67591,-0.6312609,1.5015349,-0.3370387,-0.6266016,-0.9984814
47,16.092928,-0.3720866,1.0911876,-0.3471906,-0.6266016,-1.0189004
47,16.054964,-0.6312609,0.9845108,-0.3334118,-0.6266016,-1.06029
63,-0.19507737,-0.36478528,-2.5755587,19.36762,0.25761226,-1.0010976
61,-0.19507737,-1.1612202,-2.509638,8.36628,-0.018984884,-1.0615848
35,14.645896,0.4099193,1.5593058,-0.35226372,-1.0966525,-1.2675343
55,0.40946373,-0.89706117,-2.509638,8.37194,-0.2719946,2.397753
8,0.0590029,1.1859018,-2.5611544,13.299286,-0.9050772,-1.2470766
35,-0.19507737,-1.392053,0.22338718,-0.2506545,8.073408,1.2165478
35,0.2984785,-1.392053,-0.06610948,-0.23593357,8.073408,1.5685922
35,-0.19507737,-0.8737057,0.59401816,-0.29099303,8.073408,1.3822006
35,-0.19507737,-0.8737057,0.5187828,-0.25218278,8.073408,-1.0611551
35,-0.19507737,-0.8737057,-0.09062484,-0.21678083,8.073408,-0.9783325
35,-0.19507737,-1.392053,-2.063615,0.2771127,8.073408,-1.1647455
35,-0.19507737,-1.392053,-0.0655935,-0.23608573,8.073408,0.6781799
35,-0.19507737,-1.1328794,0.8015741,-0.25604656,8.073408,1.568559
35,-0.19507737,-1.392053,0.05836362,-0.24191163,8.073408,-0.56420356
35,0.15975976,-1.392053,-0.22896193,-0.24256909,8.073408,2.106949
35,-0.19507737,-1.392053,-1.8948679,0.11374729,8.073408,-1.3096731
35,-0.19507737,-0.8737057,-2.2723877,0.9786311,8.073408,-1.0405532
35,-0.19507737,-0.8737057,0.4733636,-0.28641504,8.073408,-0.77126575
