_url,name,birth_year,weight,height,nationality
jonas-vingegaard,Jonas  Vingegaard,1996.0,58.0,175.0,Denmark
dries-de-pooter,Dries De Pooter,2002.0,61.0,182.0,Belgium
leszek-plucinski,Leszek  Pluciński,1990.0,59.0,175.0,Poland
marc-madiot,Marc  Madiot,1959.0,68.0,179.0,France
bram-schmitz,Bram  Schmitz,1977.0,77.0,195.0,Netherlands
jos-jacobs,Jos  Jacobs,1953.0,77.44767198378217,185.60936107879553,Belgium
piotr-chmielewski,Piotr  Chmielewski,1970.0,72.0,187.0,Poland
matthew-wilson,Matthew  Wilson,1977.0,72.0,186.0,Australia
pello-bilbao,Pello  Bilbao,1990.0,60.0,174.0,Spain
silvestro-milani,Silvestro  Milani,1958.0,76.34767374611926,189.73743448348282,Italy
fortunato-baliani,Fortunato  Baliani,1974.0,66.0,178.0,Italy
mickael-pichon,Mickaël  Pichon,1973.0,62.0,174.0,France
dominique-turcksin,Dominique  Turcksin,1959.0,57.566135348734136,176.264802586387,Belgium
romain-combaud,Romain  Combaud,1991.0,63.0,175.0,France
marc-dierickx,Marc  Dierickx,1954.0,70.11807926181594,183.58282097249437,Belgium
vincent-barteau,Vincent  Barteau,1962.0,75.68438544091592,183.57414895992255,France
pedro-manuel-rodrigues-silva,Pedro Manuel Rodrigues  Silva,1966.0,67.20889223718562,182.506026466873,Portugal
leith-sherwin,Leith  Sherwin,1972.0,75.18863633665929,188.1008423485601,Australia
philippe-deleye,Philippe  Deleye,1962.0,58.37259527994881,170.3290107706257,Belgium
gino-mader,Gino  Mäder,1997.0,61.0,181.0,Switzerland
igor-merino,Igor  Merino,1990.0,64.0877970350089,172.12630031748782,Spain
antoine-guttierrez,Antoine  Gutierrez,1953.0,82.19891039849212,188.77400618463295,France
walter-schoonjans,Walter  Schoonjans,1956.0,66.02581328794967,179.046556382947,Belgium
manuel-jorge-dominguez,Manuel Jorge  Domínguez,1962.0,67.0,173.0,Spain
fabrizio-convalle,Fabrizio  Convalle,1965.0,62.395096573959094,170.78515026177521,Italy
roberto-ballini,Roberto  Ballini,1944.0,71.11244756682112,179.97108995635793,Italy
fred-rodriguez,Fred  Rodriguez,1973.0,68.0,178.0,United States
bernardo-alfonsel,Bernardo  Alfonsel,1954.0,69.88071197804258,181.31349786566784,Spain
jos-van-de-poel,Jos Van De Poel,1954.0,62.039591178021894,182.20284205131938,Belgium
michel-laurent,Michel  Laurent,1953.0,74.54020165418098,181.92797389506185,France
rick-pluimers,Rick  Pluimers,2000.0,67.0,180.0,Netherlands
anton-vorobyev,Anton  Vorobyev,1990.0,74.0,180.0,Russia
jacques-bossis,Jacques  Bossis,1952.0,63.51910913731779,177.7730077050509,France
samuel-spokes,Samuel  Spokes,1992.0,63.0,181.0,Australia
sergio-jaramillo,Sergio  Jaramillo,1958.0,64.10226003588775,185.14322809977864,Colombia
camilo-santos,Camilo  Santos,1964.0,59.126262043797446,174.3135358461463,Spain
ronan-de-meyer,Ronan De Meyer,1953.0,70.40132696135784,183.60048696064027,Belgium
oscar-de-jesus-vargas-restrepo,Óscar de Jesús  Vargas,1964.0,73.06884186652314,175.25671865651958,Colombia
heberth-gutierrez-garcia,Heberth  Gutiérrez García,1973.0,72.42768275087047,182.51087489690673,Colombia
bruno-wojtinek,Bruno  Wojtinek,1963.0,59.28110285938329,179.2968298158903,France
jose-luis-villanueva,José Luis  Villanueva,1965.0,77.41426137363395,183.45200919982463,Spain
charles-jochums,Charles  Jochums,1957.0,72.48139054902039,187.61494433703479,Belgium
andre-meuwissen,André  Meuwissen,1962.0,64.01088226378032,182.20006699945884,Belgium
thomas-dekker,Thomas  Dekker,1984.0,69.0,188.0,Netherlands
pieter-vries,Pieter  Vries,1975.0,71.70226715194798,182.79401812095375,Netherlands
viktor-klimov,Viktor  Klimov,1964.0,77.13814761480211,180.19107466844227,Ukraine
ludovic-martin,Ludovic  Martin,1976.0,75.19731534070577,185.0861739650573,France
ricardo-valdes,Ricardo  Valdés,1976.0,60.0,177.0,Spain
emile-bodart,Emile  Bodart,1942.0,65.47157410569022,173.2034453159957,Belgium
eleuterio-anguita,Eleuterio  Anguita,1969.0,67.20032874197267,178.99014881249101,Spain
gabriele-missaglia,Gabriele  Missaglia,1970.0,70.72636580120889,186.1508590618697,Italy
davide-casarotto,Davide  Casarotto,1971.0,74.0,180.0,Italy
gabriele-bosisio,Gabriele  Bosisio,1980.0,65.99681734020093,179.6580522528048,Italy
harold-tejada,Harold  Tejada,1997.0,63.0,180.0,Colombia
kevin-van-melsen,Kévin Van Melsen,1987.0,77.0,185.0,Belgium
hugh-porter,Hugh  Porter,1940.0,64.26762070923469,178.4162248286931,Great Britain
txema-del-olmo-zendegi,Txema del Olmo,1973.0,69.09968716811709,182.8281629444067,Spain
antonio-balboa,Antonio  Balboa,1964.0,66.0,172.0,Spain
julius-johansen,Julius  Johansen,1999.0,77.0,188.0,Denmark
unai-emillio-yus,Unai Emillio  Yus,1974.0,79.07304352759105,193.4069994515834,Spain
stefano-zanini,Stefano  Zanini,1969.0,80.0,181.0,Italy
fredrik-kessiakoff,Fredrik  Kessiakoff,1980.0,61.0,175.0,Sweden
fernando-gaviria,Fernando  Gaviria,1994.0,71.0,181.0,Colombia
edwig-van-hooydonck,Edwig Van Hooydonck,1966.0,68.42225589730668,188.8937888722641,Belgium
dominique-perras,Dominique  Perras,1974.0,71.55198093739034,177.5445396038814,Canada
kenneth-van-bilsen,Kenneth  Vanbilsen,1990.0,73.0,184.0,Belgium
riccardo-lucca,Riccardo  Lucca,1997.0,74.0,184.0,Italy
gomez-perez,Sergio  Perez,1978.0,65.92754113467767,184.7241913944131,Spain
walter-riccomi,Walter  Riccomi,1950.0,66.0,169.0,Italy
ronny-de-cnodder,Ronny De Cnodder,1958.0,69.64749827436644,183.59743133158915,Belgium
natnael-tesfatsion,Natnael  Tesfatsion,1999.0,60.0,175.0,Eritrea
erich-machler,Erich  Mächler,1960.0,72.03042536415329,187.4785457665977,Switzerland
frederic-bessy,Frédéric  Bessy,1972.0,65.0,176.0,France
christophe-kern,Christophe  Kern,1981.0,72.0,185.0,France
luca-pierfelici,Luca  Pierfelici,1983.0,66.00952708325224,177.35945339387783,Italy
roger-hammond,Roger  Hammond,1974.0,71.0,174.0,Great Britain
aaron-van-poucke,Aaron Van Poucke,1998.0,68.0,177.0,Belgium
luke-rowe,Luke  Rowe,1990.0,72.0,185.0,Great Britain
francisco-javier-ochaita,Francisco Javier  Ochaita,1965.0,73.87522965561203,186.71858492171813,Spain
camilo-jorge-castiblanco,Jorge Camilo  Castiblanco,1987.0,64.32352993552084,176.2137540343343,Colombia
patrick-perret,Patrick  Perret,1953.0,70.66069927871794,182.11396604466233,France
alberto-lopez-de-munain,Alberto  López de Munain,1972.0,65.0,179.0,Spain
leonardo-bevilacqua,Leonardo  Bevilacqua,1956.0,75.18796342872068,189.30155275612015,Italy
ruben-galvan,Ruben  Galvañ,1974.0,63.25561552152698,173.90349158513473,Spain
erwin-lienhard,Erwin  Lienhard,1957.0,54.94492441701072,172.99892724213396,Switzerland
arthur-vanoverberghe,Arthur  Vanoverberghe,1990.0,65.0,181.0,Belgium
manuele-spadi,Manuele  Spadi,1981.0,72.04140979569756,183.14896898710106,Italy
aldo-moser,Aldo  Moser,1934.0,78.9587064109877,193.88379112204905,Italy
kai-reus,Kai  Reus,1985.0,70.0,185.0,Netherlands
aldo-parecchini,Aldo  Parecchini,1950.0,71.0,173.0,Italy
rasmus-byriel-iversen,Rasmus Byriel  Iversen,1997.0,77.0,190.0,Denmark
patrick-bevin,Patrick  Bevin,1991.0,75.0,180.0,New Zealand
stefano-casagrande,Stefano  Casagrande,1962.0,67.02367098596686,179.57526791965915,Italy
enzo-mattioda,Enzo  Mattioda,1946.0,67.90858443802033,180.66652737383458,France
fabien-de-waele,Fabien De Waele,1975.0,62.0,175.0,Belgium
david-rayner,David  Rayner,1967.0,68.73630869628239,186.9035547964952,Great Britain
tom-desmet,Tom  Desmet,1969.0,59.84622927920523,173.02102549130473,Belgium
callum-scotson,Callum  Scotson,1996.0,77.0,183.0,Australia
julien-morice,Julien  Morice,1991.0,81.0,192.0,France
marco-vergnani,Marco  Vergnani,1969.0,71.73339178547985,186.21625141993772,Italy
marnix-cappelle,Marnix  Cappelle,1969.0,73.09952526172746,182.47119567241347,Belgium
rafael-casero-moreno,Rafael  Casero,1976.0,74.0,183.0,Spain
jacek-morajko,Jacek  Morajko,1981.0,65.0,180.0,Poland
vegard-breen,Vegard  Breen,1990.0,74.0,187.0,Norway
diego-ferrari,Diego  Ferrari,1970.0,74.0,182.0,Italy
oscar-freire,Óscar  Freire,1976.0,63.0,171.0,Spain
paolo-ciavatta,Paolo  Ciavatta,1984.0,68.66179751897343,179.945138874064,Italy
robert-d-hondt,Robert  D'Hondt,1962.0,77.34583032666913,179.23963559801598,Belgium
sander-de-pestel,Sander De Pestel,1998.0,74.0,184.0,Belgium
micol-gianelli,Micol  Gianelli,1962.0,76.85235660750689,185.91144024712193,Italy
kirk-willett,Kirk  Willett,1970.0,71.04371064593441,184.20398579323606,United States
francesco-casagrande,Francesco  Casagrande,1970.0,64.0,171.0,Italy
alessandro-brendolin,Alessandro  Brendolin,1977.0,68.9799174914511,184.75464003343689,Italy
eloy-ruiz-pinto,Eloy  Ruíz,1989.0,66.0,173.0,Spain
riccardo-ricco,Riccardo  Riccò,1983.0,57.0,174.0,Italy
enrico-degano,Enrico  Degano,1976.0,68.0,182.0,Italy
gianni-bugno,Gianni  Bugno,1964.0,68.0,177.0,Italy
domingo-perurena,Domingo  Perurena,1943.0,69.29899562983049,177.07391630906093,Spain
renato-silva,Renato Manuel Gomes  da Silva,1976.0,70.31266672951399,173.66275468561966,Portugal
sergi-escobar-roure,Sergi  Escobar,1974.0,61.703255900686955,175.55595222114232,Spain
willie-smit,Willie  Smit,1992.0,72.0,180.0,South Africa
maxime-vantomme,Maxime  Vantomme,1986.0,63.0,174.0,Belgium
walter-muller,Walter  Muller,1952.0,65.06611264694598,179.47787303387722,Switzerland
marcel-arntz,Marcel  Arntz,1965.0,70.0,179.0,Netherlands
willy-monty,Willy  Monty,1939.0,77.32623736683995,186.93338491914588,Belgium
jose-antonio-747,José Antonio  Cabrero,1958.0,67.23972720667695,167.92185814471634,Spain
michael-schwarzmann,Michael  Schwarzmann,1991.0,69.0,174.0,Germany
nick-schultz,Nick  Schultz,1994.0,68.0,180.0,Australia
samuele-rivi,Samuele  Rivi,1998.0,72.0,186.0,Italy
frederic-amorison,Frédéric  Amorison,1978.0,70.0,183.0,Belgium
ricky-eno-jorgensen,Ricky  Enø Jørgensen,1989.0,72.58495300512166,186.62229201696482,Denmark
luc-de-grauwe,Luc De Grauwe,1956.0,77.60186201182398,186.87430340530403,Belgium
sven-krauss,Sven  Krauß,1983.0,81.0,188.0,Germany
joaquim-leite,Joaquim  Leite,1945.0,73.00865030039071,180.24319930417073,Portugal
ruben-lobato,Rubén  Lobato,1978.0,64.0,173.0,Spain
robbie-mcewen,Robbie  McEwen,1972.0,67.0,171.0,Australia
claudio-corioni,Claudio  Corioni,1982.0,67.0,180.0,Italy
alexys-brunel,Alexys  Brunel,1998.0,70.0,191.0,France
laszlo-bodrogi,László  Bodrogi,1976.0,79.0,187.0,France
nikita-stalnov,Nikita  Stalnov,1991.0,63.0,176.0,Kazakhstan
andrea-zordan,Andrea  Zordan,1991.0,65.0,176.0,Italy
fabrizio-bontempi,Fabrizio  Bontempi,1966.0,68.08008595548128,181.82599041868792,Italy
patrick-roelandt,Patrick  Roelandt,1962.0,68.903132498862,183.71015800346268,Belgium
alex-cano-ardila,Alex  Cano,1983.0,70.88086260813016,177.40105120448504,Colombia
steve-bovay,Steve  Bovay,1984.0,74.63777924015737,187.17213441725443,Switzerland
jorn-reuss,Jorn  Reuss,1968.0,65.54217992548249,187.62589434353222,Germany
carlos-ramon-golbano,Carlos Ramón  Golbano,1976.0,81.15688844193721,184.8298782435302,Spain
tom-paquot,Tom  Paquot,1999.0,70.0,184.0,Belgium
antonio-pinto,António Joaquim de Castro Oliveira Pinto,1959.0,67.35875238772228,178.29618105717685,Portugal
andrea-bagioli,Andrea  Bagioli,1999.0,60.0,176.0,Italy
yukiya-arashiro,Yukiya  Arashiro,1984.0,64.0,170.0,Japan
davide-mucelli,Davide  Mucelli,1986.0,66.44606670723827,182.29816361963898,Italy
melchor-mauri,Melchor  Mauri,1966.0,68.0,179.0,Spain
sandy-casar,Sandy  Casar,1979.0,63.0,179.0,France
marco-van-der-hulst,Marco Van Der Hulst,1963.0,66.2725774981694,175.594249487708,Netherlands
raul-rota-rus,Raúl  Rota,1999.0,64.0,174.0,Spain
claudio-fasolo,Claudio  Fasolo,1960.0,67.85451675230489,170.92367887062002,Italy
stefan-mutter,Stefan  Mutter,1956.0,70.90795058082978,174.67524076599656,Switzerland
ward-janssens,Ward  Janssens,1946.0,73.75814026491277,170.68092304096305,Belgium
martin-derganc,Martin  Derganc,1977.0,62.46751577549012,176.76491869437555,Slovenia
jure-golcer,Jure  Golčer,1977.0,66.5,180.0,Slovenia
jose-luis-rebollo,José Luis  Rebollo,1972.0,61.0,172.0,Spain
hakan-larsson,Hakan  Larsson,1958.0,64.16185625938876,181.94397305467672,Sweden
rohan-dennis,Rohan  Dennis,1990.0,72.0,182.0,Australia
ludwig-wijnants,Ludwig  Wynants,1956.0,77.53303960307817,182.19491132487343,Belgium
hubert-schwab,Hubert  Schwab,1982.0,65.0,180.0,Switzerland
robert-radosz,Robert  Radosz,1975.0,67.07831647847438,181.99401401010508,Poland
mark-scanlon,Mark  Scanlon,1980.0,79.0,177.0,Ireland
bruno-leali,Bruno  Leali,1958.0,68.51922857095543,175.44705334688288,Italy
filippo-zaccanti,Filippo  Zaccanti,1995.0,66.63760193572543,175.4267702554143,Italy
guido-trentin,Guido  Trentin,1975.0,65.0,180.0,Italy
elia-favilli,Elia  Favilli,1989.0,61.0,172.0,Italy
leonardo-moser,Leonardo  Moser,1984.0,58.03041283649899,165.21849757634376,Italy
antonio-martin,Antonio  Martín,1970.0,71.4292349677057,182.55034727297405,Spain
antonio-quadranti,Antonio  Quadranti,1980.0,62.065578869303344,178.97411909478114,Italy
yoeri-beyens,Yoeri  Beyens,1978.0,67.50983020429719,176.17264081329145,Belgium
juan-pujol,Juan  Pujol,1952.0,71.4427513487177,190.2061608082856,Spain
stefano-oldani,Stefano  Oldani,1998.0,65.0,178.0,Italy
luka-mezgec,Luka  Mezgec,1988.0,72.0,183.0,Slovenia
sebastien-grignard,Sébastien  Grignard,1999.0,68.0,179.0,Belgium
angel-arroyo,Angel  Arroyo,1956.0,62.96804388169688,172.10411414959808,Spain
yannick-martinez,Yannick  Martinez,1988.0,69.0,176.0,France
greg-van-avermaet,Greg Van Avermaet,1985.0,74.0,181.0,Belgium
martin-gilbert,Martin  Gilbert,1982.0,73.0,177.0,Canada
roberto-cordoba,Roberto  Córdoba,1962.0,72.25281110224495,175.3204076928199,Spain
rob-kleinsman,Rob  Kleinsman,1962.0,60.02868246941409,173.51908439870923,Netherlands
kenneth-weltz,Kenneth  Weltz,1965.0,59.92488391738344,177.731761152046,Denmark
michel-dernies,Michel  Dernies,1961.0,75.0,180.0,Belgium
jose-antonio-casajus,José Antonio  Casajus,1965.0,68.83081839476036,180.34654131600385,Spain
matthias-krizek,Matthias  Krizek,1988.0,74.0,186.0,Austria
gonzalo-garrido,Gonzalo  Garrido,1973.0,68.0,174.0,Chile
frank-pirard,Frank  Pirard,1964.0,63.6779596392572,184.29951536666505,Netherlands
morten-sonne,Morten  Sonne,1970.0,76.88187924879068,186.88775329691035,Denmark
paulo-jorge-de-moura-ferreira,Paulo Jorge de Moura  Ferreira,1970.0,73.50370731753864,185.8227836563264,Portugal
laurent-davion,Laurent  Davion,1972.0,61.51672346944346,173.45446425868818,France
fabio-marchesin,Fabio  Marchesin,1977.0,74.58670913847992,184.6681553324563,Italy
guido-van-calster,Guido Van Calster,1956.0,77.57665273549644,194.82183043431434,Belgium
nicola-minali,Nicola  Minali,1969.0,62.7687764091238,171.9335374808835,Italy
szymon-sajnok,Szymon  Sajnok,1997.0,75.0,183.0,Poland
yves-godimus,Yves  Godimus,1960.0,64.48932844593081,174.06015108523653,Belgium
leonardo-bertagnolli,Leonardo  Bertagnolli,1978.0,63.0,174.0,Italy
jean-lou-paiani,Jean-Lou  Paiani,1988.0,77.0,191.0,France
julian-kern,Julian  Kern,1989.0,65.0,181.0,Germany
brian-walton,Brian  Walton,1965.0,68.0,177.0,Canada
kristian-aasvold,Kristian  Aasvold,1995.0,61.0,173.0,Norway
marc-revoul,Marc  Revoul,1957.0,75.8362320425639,188.99498794980408,France
peter-kisner,Peter  Kisner,1944.0,70.28674612856028,182.43542089336532,Netherlands
darwin-atapuma,Darwin  Atapuma,1988.0,59.0,168.0,Colombia
hendrik-marien,Hendrik  Mariën,1946.0,74.01777694506191,183.08567986982698,Belgium
othmar-hafliger,Othmar  Hafliger,1963.0,87.53693934414517,186.3536650469178,Switzerland
hugo-toumire,Hugo  Toumire,2001.0,69.0,180.0,France
jacques-guiot,Jacques  Guiot,1945.0,69.2663412809685,186.0970519425942,France
giancarlo-raimondi,Giancarlo  Raimondi,1972.0,64.02217999139361,174.19710089704824,Italy
nicolas-hartmann,Nicolas  Hartmann,1985.0,78.37330864911374,186.7532190097241,France
manuel-esparza,Manuel  Esparza,1951.0,69.59547084879577,184.40811003252765,Spain
thomas-degand,Thomas  Degand,1986.0,63.0,176.0,Belgium
roberto-caruso,Roberto  Caruso,1967.0,73.56212993184553,186.3685646322682,Italy
jakub-mareczko,Jakub  Mareczko,1994.0,67.0,169.0,Italy
maikel-zijlaard,Maikel  Zijlaard,1999.0,73.0,189.0,Netherlands
peter-ronsse,Peter  Ronsse,1980.0,62.09334968470429,177.0231903572868,Belgium
kevin-reza,Kévin  Reza,1988.0,71.0,186.0,France
jerome-bernard,Jérôme  Bernard,1971.0,68.24729453465524,175.53015513911387,France
guillaume-bonnafond,Guillaume  Bonnafond,1987.0,68.0,184.0,France
sylvain-bolay,Sylvain  Bolay,1963.0,68.0,180.0,France
trent-lowe,Trent  Lowe,1984.0,64.0,172.0,Australia
alex-colman,Alex  Colman,1998.0,73.0,185.0,Belgium
nikolay-mihaylov,Nikolay  Mihaylov,1988.0,70.0,183.0,Bulgaria
marco-vitali,Marco  Vitali,1960.0,64.65569961290214,172.5694132944236,Italy
jaroslav-poslusny,Jaroslav  Poslusny,1948.0,69.53242949737965,181.308242033262,Czech Republic
marcus-burghardt,Marcus  Burghardt,1983.0,75.0,189.0,Germany
eddy-schepers,Eddy  Schepers,1955.0,60.0,165.0,Belgium
santiago-blanco,Santiago  Blanco,1974.0,66.0,178.0,Spain
teun-van-vliet,Teun van Vliet,1962.0,76.37964979180356,184.26969031621343,Netherlands
michael-skelde,Michael  Skelde,1973.0,70.99420063038632,173.73400725751577,Denmark
mathieu-drujon,Mathieu  Drujon,1983.0,75.0,185.0,France
inaki-gaston,Iñaki  Gastón,1963.0,64.79954591336043,177.27971625860232,Spain
gustaaf-van-roosbroeck,Gustaaf Van Roosbroeck,1948.0,73.51375374752482,187.2958383500116,Belgium
alberto-ongarato,Alberto  Ongarato,1975.0,69.0,183.0,Italy
gael-malacarne,Gael  Malacarne,1986.0,73.0,185.0,France
franco-conti,Franco  Conti,1951.0,67.97581940833567,179.07246461958806,Italy
jacopo-mosca,Jacopo  Mosca,1993.0,65.0,173.0,Italy
lars-michaelsen,Lars  Michaelsen,1969.0,79.0,185.0,Denmark
pavel-padrnos,Pavel  Padrnos,1970.0,81.0,190.0,Czech Republic
jurgen-kraft,Jürgen  Kraft,1951.0,71.7889995599883,187.55890925724924,Germany
ettore-bazzichi,Ettore  Bazzichi,1958.0,79.11910561430534,187.66790108765667,Italy
willem-wijnant,Willem  Wijnant,1961.0,59.41167012644107,164.10036228498674,Belgium
alexandre-grux,Alexandre  Grux,1976.0,71.23778075188903,178.9639636020656,France
tomas-buchacek,Tomáš  Bucháček,1978.0,65.09619683270708,178.1209968879489,Czech Republic
luis-zubero,Luis  Zubero,1948.0,71.17622052398808,186.6551570084521,Spain
roman-jaskula,Roman  Jaskula,1960.0,68.03415024480657,178.74300356397669,Poland
frans-mintjens,Frans  Mintjens,1946.0,65.09023784648083,171.17236330394064,Belgium
brandon-smith-rivera-vargas,Brandon Smith  Rivera,1996.0,60.0,170.0,Colombia
kristian-house,Kristian  House,1979.0,82.64033568167882,188.9685697331026,Great Britain
carlos-pinho,Carlos Manuel  Pinho,1970.0,72.46171021033322,187.73417799390333,Portugal
alberto-hierro,Alberto  Hierro,1978.0,57.34586748860865,177.12405432527177,Spain
grega-bole,Grega  Bole,1985.0,69.0,177.0,Slovenia
paolo-toffalori,Paolo  Toffalori,1973.0,63.60208248688318,166.26367387808767,Italy
arunas-cepele,Arūnas  Čepelė,1968.0,75.6792140745955,183.81797486768403,Lithuania
gorka-beloki,Gorka  Beloki,1978.0,66.0,181.0,Spain
kamil-malecki,Kamil  Małecki,1996.0,69.0,174.0,Poland
joachim-schlaphoff,Joachim  Schlaphoff,1959.0,66.45727386097805,181.9450754109744,Germany
giuseppe-martinelli,Giuseppe  Martinelli,1955.0,74.0,174.0,Italy
mikel-bizkarra,Mikel  Bizkarra,1989.0,53.0,165.0,Spain
giacinto-santambrogio,Giacinto  Santambrogio,1945.0,63.73816282338192,175.18872860265455,Italy
coen-vermeltfoort,Coen  Vermeltfoort,1988.0,85.0,190.0,Netherlands
marc-hirschi,Marc  Hirschi,1998.0,61.0,174.0,Switzerland
gonzalo-aja,Gonzalo  Aja,1946.0,66.0,170.0,Spain
johan-capiot,Johan  Capiot,1964.0,76.04785463156443,182.7149859263047,Belgium
janek-tombak,Janek  Tombak,1976.0,71.0,172.0,Estonia
jon-agirre,Jon  Agirre,1997.0,55.0,173.0,Spain
yvon-madiot,Yvon  Madiot,1962.0,58.9095059096929,170.90017881056437,France
takashi-miyazawa,Takashi  Miyazawa,1978.0,61.0,164.0,Japan
fabien-doubey,Fabien  Doubey,1993.0,62.0,174.0,France
david-arroyo,David  Arroyo,1980.0,63.0,174.0,Spain
paolo-savoldelli,Paolo  Savoldelli,1973.0,72.0,180.0,Italy
aldo-zanetti,Aldo  Zanetti,1975.0,77.24386067860685,189.11366639855748,Italy
klaus-de-muynck,Klaus De Muynck,1967.0,62.34785742358408,167.90802432765992,Belgium
unai-iribar-jauregi,Unai  Iribar,1999.0,64.0,183.0,Spain
dylan-page,Dylan  Page,1993.0,64.0,175.0,Switzerland
alfredo-balloni,Alfredo  Balloni,1989.0,72.0,186.0,Italy
bert-van-ende,Bert Van Ende,1959.0,77.77097641617242,181.2268824844021,Belgium
eros-capecchi,Eros  Capecchi,1986.0,65.0,183.0,Italy
igor-arrieta-lizarraga,Igor  Arrieta,2002.0,64.0,183.0,Spain
steven-kruijswijk,Steven  Kruijswijk,1987.0,63.0,178.0,Netherlands
marton-dina,Márton  Dina,1996.0,67.0,186.0,Hungary
ignacio-garcia,Ignacio  García,1968.0,73.21770048228763,182.87137890995479,Spain
wim-de-waal,Wim De Waal,1951.0,52.764591786337675,169.07040845537344,Netherlands
pascal-robert,Pascal  Robert,1963.0,55.251245346611995,170.16975795348046,France
corentin-ermenault,Corentin  Ermenault,1996.0,75.0,189.0,France
carlos-ferreira,Carlos  Ferreira,1961.0,60.73916166534329,171.04753668146552,Portugal
