Unnamed: 0,points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
90559,0.0,0.0,13200.0,21.0,1.0,1551.0,28.0,231.0,1.0
589000,0.0,0.0,196000.0,1764.0,2.0,817.0,29.0,13168.0,1.0
336560,0.0,0.0,168600.0,2706.0,2.0,722.0,32.0,7085.0,1.0
480466,0.0,0.0,165400.0,2514.0,3.0,719.0,39.0,368.0,1.0
116204,0.0,0.0,203000.0,369.0,1.0,817.0,27.0,14486.0,1.0
211331,0.0,0.0,148000.0,1364.0,5.0,621.0,26.0,1202.0,1.0
202302,0.0,0.0,9200.0,81.0,1.0,817.0,36.0,246.0,1.0
92330,0.0,0.0,151800.0,4281.0,4.0,1584.0,29.0,1667.0,1.0
93129,5.0,8.0,230300.0,4057.0,2.0,787.0,26.0,521.0,1.0
105755,0.0,0.0,191000.0,5080.0,5.0,817.0,22.0,1899.0,1.0
437201,0.0,0.0,115600.0,748.0,1.0,1551.0,31.0,8299.0,1.0
224686,0.0,0.0,185000.0,2741.0,5.0,530.0,34.0,1101.0,1.0
70158,0.0,0.0,147000.0,3167.0,2.0,817.0,27.0,2383.0,1.0
382176,0.0,0.0,180600.0,3998.0,5.0,704.0,29.0,1513.0,1.0
199873,34.0,60.0,221400.0,4124.0,2.0,864.0,31.0,21543.0,0.0
70051,0.0,0.0,147000.0,3167.0,2.0,817.0,25.0,1326.0,1.0
473222,0.0,0.0,188200.0,2437.0,2.0,704.0,21.0,5141.0,1.0
570953,0.0,0.0,196500.0,2958.0,2.0,789.0,32.0,3104.0,1.0
85747,0.0,0.0,153000.0,1378.0,5.0,530.0,22.0,108.0,0.0
43383,0.0,0.0,182000.0,1280.0,1.0,1551.0,28.0,11252.0,1.0
333417,0.0,0.0,74600.0,2456.0,5.0,835.0,22.0,1256.0,1.0
473164,0.0,0.0,188200.0,2437.0,2.0,704.0,30.0,10280.0,1.0
93338,0.0,0.0,190800.0,2062.0,2.0,767.0,32.0,800.0,1.0
532467,0.0,0.0,212400.0,1958.0,1.0,981.0,33.0,11786.0,1.0
275640,12.0,0.0,168400.0,1766.0,1.0,968.0,32.0,12839.0,0.0
462584,0.0,0.0,194600.0,3881.0,5.0,767.0,24.0,350.0,1.0
294110,0.0,0.0,162700.0,2653.0,2.0,539.0,34.0,6281.0,1.0
273803,0.0,0.0,133500.0,3471.0,4.0,1584.0,24.0,1239.0,1.0
42355,0.0,0.0,18100.0,308.0,2.0,156.0,28.0,868.0,1.0
84842,0.0,0.0,188300.0,1316.0,3.0,1551.0,36.0,647.0,1.0
222277,150.0,320.0,224800.0,4147.0,2.0,724.0,25.0,118.0,0.0
58970,5.0,0.0,256600.00000000003,1380.0,1.0,775.0,27.0,948.0,1.0
3304,0.0,0.0,202200.0,1149.0,1.0,1551.0,26.0,7652.0,1.0
248152,0.0,0.0,165100.0,2441.0,2.0,508.0,27.0,412.0,1.0
291545,0.0,0.0,161000.0,4153.0,5.0,835.0,31.0,831.0,1.0
373348,0.0,0.0,18600.0,1070.0,5.0,835.0,35.0,525.0,1.0
512340,0.0,0.0,219000.0,2430.0,2.0,835.0,32.0,14571.0,1.0
222036,0.0,0.0,165400.0,3291.0,5.0,704.0,22.0,810.0,1.0
338865,0.0,0.0,195000.0,4040.0,4.0,835.0,32.0,438.0,1.0
408206,0.0,0.0,183500.0,2453.0,2.0,855.0,28.0,14464.0,1.0
142134,0.0,0.0,11500.0,3.0,1.0,1044.0,23.0,381.0,1.0
273865,0.0,0.0,133500.0,3471.0,4.0,1584.0,30.0,1885.0,1.0
29751,0.0,0.0,178000.0,2729.0,3.0,508.0,36.0,107.0,1.0
337316,0.0,0.0,193200.0,255.0,1.0,968.0,33.0,14638.0,1.0
276743,0.0,0.0,169900.0,808.0,1.0,1584.0,25.0,233.0,1.0
273648,0.0,0.0,15840.0,884.0,5.0,508.0,30.0,588.0,1.0
540696,0.0,0.0,193000.0,3610.0,3.0,1044.0,30.0,1490.0,1.0
366739,0.0,0.0,170800.0,2287.0,2.0,539.0,38.0,234.0,1.0
43333,0.0,0.0,182000.0,1280.0,1.0,1551.0,31.0,12848.0,1.0
115462,0.0,0.0,213000.0,1777.0,2.0,835.0,33.0,911.0,1.0
21801,18.0,20.0,170000.0,522.0,1.0,530.0,33.0,13119.0,0.0
558558,0.0,0.0,169800.0,2956.0,2.0,789.0,23.0,2949.0,1.0
75542,0.0,0.0,182000.0,544.0,1.0,621.0,24.0,10460.0,1.0
280318,0.0,0.0,183000.0,5423.0,5.0,835.0,32.0,1846.0,1.0
326399,0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1738.0,1.0
488643,0.0,0.0,6820.0,10.0,1.0,539.0,39.0,320.0,1.0
100569,0.0,0.0,174100.0,2534.0,2.0,704.0,25.0,8521.0,1.0
433063,0.0,0.0,202500.0,2416.0,2.0,1551.0,26.0,1216.0,1.0
115517,0.0,0.0,15800.0,208.0,1.0,225.0,36.0,73.0,1.0
488593,0.0,0.0,6820.0,10.0,1.0,539.0,29.0,417.0,1.0
510534,0.0,0.0,161600.0,4308.0,5.0,539.0,21.0,1471.0,1.0
327333,8.0,0.0,153400.0,3741.0,5.0,968.0,21.0,93.0,0.0
439592,0.0,0.0,198000.0,2746.0,2.0,767.0,24.0,325.0,1.0
327381,0.0,0.0,153400.0,3741.0,5.0,968.0,29.0,615.0,1.0
233828,0.0,0.0,179300.0,1873.0,2.0,1584.0,30.0,60.0,1.0
276713,0.0,0.0,169900.0,808.0,1.0,1584.0,37.0,152.0,1.0
425289,0.0,0.0,164500.0,3187.0,2.0,719.0,34.0,3109.0,1.0
233971,0.0,0.0,187200.0,2978.0,2.0,968.0,39.0,587.0,1.0
557223,40.0,15.0,148100.0,2733.0,5.0,1551.0,23.0,8702.0,0.0
60078,0.0,0.0,197000.0,523.0,1.0,835.0,32.0,14265.0,1.0
333532,0.0,0.0,123400.0,2280.0,5.0,156.0,26.0,562.0,1.0
382161,0.0,0.0,180600.0,3998.0,5.0,704.0,24.0,1513.0,1.0
393382,0.0,0.0,158000.0,2753.0,2.0,781.0,29.0,10439.0,0.0
142223,0.0,0.0,11500.0,3.0,1.0,1044.0,34.0,267.0,1.0
554480,0.0,0.0,143800.0,2617.0,5.0,855.0,26.0,1372.0,1.0
29754,0.0,0.0,178000.0,2729.0,3.0,508.0,25.0,107.0,1.0
75489,0.0,0.0,182000.0,544.0,1.0,621.0,29.0,12521.0,1.0
291541,0.0,0.0,161000.0,4153.0,5.0,835.0,31.0,675.0,1.0
319412,25.0,12.0,138300.0,2278.0,4.0,968.0,23.0,9817.0,0.0
55501,0.0,0.0,165000.0,1993.0,2.0,225.0,23.0,6109.0,1.0
127025,0.0,0.0,218000.0,2503.0,3.0,1044.0,33.0,159.0,1.0
273875,0.0,0.0,133500.0,3471.0,4.0,1584.0,25.0,1885.0,1.0
382071,0.0,0.0,180600.0,3998.0,5.0,704.0,36.0,497.0,1.0
508462,0.0,0.0,137800.0,2413.0,5.0,1584.0,29.0,1106.0,1.0
409033,0.0,0.0,40700.0,434.0,3.0,1551.0,34.0,687.0,1.0
327486,0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,1734.0,1.0
496517,0.0,0.0,171400.0,3675.0,5.0,968.0,24.0,865.0,1.0
117293,5.0,15.0,294000.0,2154.0,2.0,1047.0,28.0,66.0,1.0
310735,0.0,0.0,153000.0,2243.0,2.0,817.0,30.0,213.0,1.0
145595,5.0,10.0,293000.0,2096.0,2.0,938.0,30.0,74.0,1.0
558605,0.0,0.0,169800.0,2956.0,2.0,789.0,23.0,212.0,1.0
487569,0.0,0.0,204000.0,2867.0,2.0,817.0,29.0,548.0,1.0
535141,0.0,0.0,176600.0,2644.0,5.0,704.0,29.0,822.0,1.0
560042,0.0,0.0,159000.0,1296.0,2.0,1059.0,37.0,6194.0,1.0
387740,0.0,0.0,190800.0,1929.0,1.0,1182.0,34.0,12554.0,1.0
510502,0.0,0.0,161600.0,4308.0,5.0,539.0,24.0,473.0,1.0
351680,0.0,0.0,172000.0,3626.0,5.0,817.0,23.0,157.0,1.0
87165,0.0,0.0,191800.0,2473.0,4.0,789.0,32.0,600.0,1.0
327330,15.0,0.0,153400.0,3741.0,5.0,968.0,27.0,80.0,0.0
309184,0.0,0.0,171500.0,1785.0,1.0,1551.0,32.0,325.0,1.0
496471,0.0,0.0,171400.0,3675.0,5.0,968.0,39.0,458.0,1.0
256720,0.0,0.0,159200.0,707.0,1.0,1182.0,31.0,10320.0,1.0
516403,5.0,0.0,258100.00000000003,4443.0,2.0,1042.0,30.0,866.0,1.0
338275,0.0,0.0,213600.0,2878.0,2.0,1182.0,33.0,13154.0,1.0
499092,0.0,0.0,144900.0,3894.0,5.0,1584.0,32.0,350.0,1.0
216078,0.0,0.0,167300.0,2865.0,3.0,781.0,22.0,329.0,1.0
2941,0.0,0.0,161100.0,3394.0,5.0,722.0,30.0,1526.0,1.0
231535,0.0,0.0,181000.0,3977.0,4.0,968.0,37.0,1918.0,1.0
105760,0.0,0.0,191000.0,5080.0,5.0,817.0,33.0,1995.0,1.0
331900,0.0,0.0,7510.0,100.0,2.0,741.0,23.0,339.0,1.0
103897,0.0,0.0,218000.0,4143.0,5.0,835.0,39.0,1244.0,1.0
385402,0.0,0.0,208900.0,2949.0,2.0,1584.0,24.0,1095.0,1.0
2976,0.0,0.0,161100.0,3394.0,5.0,722.0,26.0,236.0,1.0
42239,0.0,0.0,166700.0,3538.0,5.0,722.0,33.0,1007.0,1.0
496433,35.0,20.0,171400.0,3675.0,5.0,968.0,21.0,74.0,0.0
487654,0.0,0.0,204000.0,2867.0,2.0,817.0,32.0,1180.0,1.0
185638,50.0,40.0,191200.0,1592.0,1.0,968.0,29.0,15570.0,0.0
501786,0.0,0.0,163760.0,3485.0,3.0,741.0,36.0,1282.0,1.0
343715,0.0,0.0,13900.0,4.0,1.0,1059.0,31.0,436.0,1.0
306258,0.0,0.0,172800.0,1934.0,2.0,1584.0,23.0,823.0,1.0
93244,0.0,0.0,190800.0,2062.0,2.0,767.0,22.0,12063.0,1.0
90537,0.0,0.0,13200.0,21.0,1.0,1551.0,31.0,273.0,1.0
337324,0.0,0.0,193200.0,255.0,1.0,968.0,29.0,14719.0,1.0
42247,0.0,0.0,166700.0,3538.0,5.0,722.0,28.0,1165.0,1.0
21929,0.0,0.0,170000.0,522.0,1.0,530.0,37.0,237.0,1.0
452681,0.0,0.0,138600.0,2121.0,2.0,722.0,24.0,83.0,1.0
93743,0.0,0.0,155200.0,3582.0,5.0,1182.0,27.0,1520.0,1.0
107664,0.0,0.0,170000.0,2063.0,2.0,1059.0,35.0,12071.0,0.0
139170,0.0,0.0,200700.0,1996.0,2.0,1584.0,33.0,304.0,1.0
533448,0.0,0.0,192700.0,3238.0,5.0,968.0,24.0,1449.0,1.0
141095,0.0,0.0,184900.0,1216.0,1.0,1584.0,30.0,76.0,1.0
241629,0.0,0.0,215000.0,3817.0,5.0,1059.0,28.0,1910.0,1.0
216016,0.0,0.0,167300.0,2865.0,3.0,781.0,33.0,2501.0,1.0
328753,0.0,0.0,188800.0,3408.0,4.0,1182.0,40.0,728.0,1.0
362114,0.0,0.0,191100.0,2018.0,2.0,781.0,26.0,577.0,1.0
251886,0.0,0.0,192500.0,3441.0,2.0,1551.0,33.0,1406.0,1.0
409067,0.0,0.0,40700.0,434.0,3.0,1551.0,28.0,588.0,1.0
437125,32.0,5.0,115600.0,748.0,1.0,1551.0,32.0,9749.0,0.0
473163,0.0,0.0,188200.0,2437.0,2.0,704.0,23.0,10380.0,1.0
209922,0.0,0.0,207000.0,2790.0,2.0,835.0,29.0,1493.0,1.0
480322,2.0,3.0,165400.0,2514.0,3.0,719.0,23.0,11842.0,0.0
127009,0.0,0.0,218000.0,2503.0,3.0,1044.0,25.0,9179.0,1.0
554468,0.0,0.0,143800.0,2617.0,5.0,855.0,33.0,1167.0,1.0
276369,0.0,0.0,159800.0,1723.0,1.0,1182.0,29.0,124.0,1.0
554556,0.0,0.0,206300.0,2478.0,2.0,722.0,23.0,10303.0,1.0
280281,0.0,0.0,183000.0,5423.0,5.0,835.0,33.0,444.0,1.0
535169,0.0,0.0,176600.0,2644.0,5.0,704.0,39.0,1094.0,1.0
259674,0.0,0.0,129700.0,3364.0,5.0,1551.0,32.0,1586.0,1.0
337403,0.0,0.0,193200.0,255.0,1.0,968.0,22.0,9126.0,1.0
327451,0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,1581.0,1.0
461980,0.0,0.0,180000.0,388.0,1.0,621.0,32.0,9994.0,1.0
546544,5.0,5.0,184000.0,3107.0,3.0,662.0,28.0,251.0,1.0
276391,0.0,0.0,159800.0,1723.0,1.0,1182.0,29.0,124.0,1.0
107711,0.0,0.0,170000.0,2063.0,2.0,1059.0,32.0,9938.0,1.0
58889,150.0,520.0,256600.00000000003,1380.0,1.0,775.0,29.0,19675.0,0.0
315818,0.0,0.0,12700.0,76.0,1.0,855.0,29.0,370.0,1.0
480351,0.0,0.0,165400.0,2514.0,3.0,719.0,35.0,5690.0,1.0
212471,42.0,50.0,204200.0,1666.0,2.0,749.0,30.0,17424.0,0.0
559991,0.0,0.0,159000.0,1296.0,2.0,1059.0,40.0,9930.0,1.0
315547,0.0,0.0,31100.0,408.0,2.0,781.0,34.0,372.0,1.0
335708,0.0,0.0,137800.0,3472.0,4.0,719.0,29.0,509.0,1.0
480416,0.0,0.0,165400.0,2514.0,3.0,719.0,24.0,1051.0,1.0
15447,0.0,0.0,175100.0,518.0,1.0,968.0,23.0,12101.0,1.0
310733,0.0,0.0,153000.0,2243.0,2.0,817.0,31.0,213.0,1.0
366649,3.0,8.0,170800.0,2287.0,2.0,539.0,30.0,11254.0,0.0
237585,0.0,0.0,179000.0,4483.0,5.0,1584.0,28.0,1890.0,1.0
551200,0.0,0.0,181000.0,2646.0,5.0,621.0,30.0,5746.0,0.0
492436,0.0,0.0,202400.0,2166.0,2.0,722.0,21.0,10953.0,1.0
25425,0.0,0.0,181800.0,1427.0,1.0,1584.0,27.0,12897.0,1.0
325923,0.0,0.0,151700.0,4070.0,5.0,1551.0,26.0,1604.0,1.0
93130,5.0,8.0,230300.0,4057.0,2.0,787.0,26.0,564.0,1.0
17445,0.0,0.0,147900.0,4015.0,5.0,781.0,28.0,760.0,1.0
42263,0.0,0.0,166700.0,3538.0,5.0,722.0,23.0,1388.0,1.0
141054,0.0,0.0,184900.0,1216.0,1.0,1584.0,30.0,10307.0,1.0
93745,0.0,0.0,155200.0,3582.0,5.0,1182.0,28.0,1562.0,1.0
141033,0.0,0.0,184900.0,1216.0,1.0,1584.0,33.0,10700.0,1.0
336170,5.0,5.0,183700.0,1649.0,2.0,648.0,28.0,252.0,1.0
509215,0.0,0.0,180100.0,4158.0,5.0,508.0,21.0,1365.0,1.0
516268,5.0,8.0,204100.0,2017.0,2.0,860.0,31.0,467.0,1.0
432475,0.0,0.0,164600.0,2091.0,3.0,704.0,33.0,282.0,1.0
579128,0.0,0.0,19600.0,171.0,1.0,835.0,30.0,294.0,1.0
15438,0.0,0.0,175100.0,518.0,1.0,968.0,32.0,12393.0,1.0
139144,0.0,0.0,200700.0,1996.0,2.0,1584.0,24.0,97.0,1.0
337388,0.0,0.0,193200.0,255.0,1.0,968.0,25.0,11265.0,1.0
480349,0.0,0.0,165400.0,2514.0,3.0,719.0,28.0,6022.0,1.0
439495,0.0,0.0,198000.0,2746.0,2.0,767.0,27.0,11937.0,0.0
248878,0.0,0.0,176300.0,2526.0,5.0,1551.0,27.0,502.0,1.0
487279,0.0,0.0,13400.0,188.0,1.0,1182.0,24.0,513.0,1.0
327343,0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,159.0,0.0
249677,0.0,0.0,35000.0,84.0,1.0,835.0,34.0,323.0,1.0
393500,0.0,0.0,158000.0,2753.0,2.0,781.0,28.0,624.0,1.0
408178,0.0,0.0,183500.0,2453.0,2.0,855.0,25.0,14464.0,1.0
348032,0.0,0.0,219000.0,2144.0,2.0,1059.0,29.0,10182.0,1.0
70145,0.0,0.0,147000.0,3167.0,2.0,817.0,37.0,2383.0,1.0
483652,0.0,0.0,168000.0,3950.0,4.0,817.0,29.0,1295.0,1.0
116033,0.0,0.0,115100.0,577.0,1.0,1584.0,26.0,10573.0,1.0
351766,0.0,0.0,172000.0,3626.0,5.0,817.0,24.0,1374.0,1.0
55431,12.0,5.0,165000.0,1993.0,2.0,225.0,26.0,12203.0,0.0
17864,0.0,0.0,184000.0,1303.0,1.0,621.0,37.0,9341.0,1.0
424621,0.0,0.0,135800.0,1842.0,2.0,704.0,29.0,435.0,1.0
222006,0.0,0.0,165400.0,3291.0,5.0,704.0,24.0,525.0,1.0
116639,0.0,0.0,181200.0,4120.0,5.0,968.0,21.0,1806.0,1.0
141094,0.0,0.0,184900.0,1216.0,1.0,1584.0,29.0,76.0,1.0
496533,0.0,0.0,171400.0,3675.0,5.0,968.0,37.0,1011.0,1.0
300163,0.0,0.0,164700.0,2470.0,5.0,981.0,27.0,904.0,1.0
437153,0.0,0.0,115600.0,748.0,1.0,1551.0,30.0,9079.0,1.0
554345,0.0,0.0,143800.0,2617.0,5.0,855.0,27.0,83.0,1.0
337399,0.0,0.0,193200.0,255.0,1.0,968.0,31.0,9428.0,1.0
42238,0.0,0.0,166700.0,3538.0,5.0,722.0,22.0,1002.0,1.0
280274,0.0,0.0,183000.0,5423.0,5.0,835.0,27.0,265.0,1.0
336488,5.0,0.0,257200.0,4342.0,2.0,1101.0,31.0,825.0,1.0
44729,0.0,0.0,178500.0,3418.0,4.0,1551.0,39.0,1496.0,1.0
410820,0.0,0.0,166000.0,146.0,1.0,530.0,31.0,7985.0,1.0
84839,0.0,0.0,188300.0,1316.0,3.0,1551.0,36.0,647.0,1.0
434920,0.0,0.0,162300.0,1991.0,2.0,789.0,32.0,399.0,1.0
350597,0.0,0.0,157000.0,601.0,1.0,1551.0,28.0,64.0,1.0
175654,0.0,0.0,207920.0,2625.0,2.0,741.0,29.0,8352.0,1.0
70144,0.0,0.0,147000.0,3167.0,2.0,817.0,29.0,2383.0,1.0
310704,0.0,0.0,153000.0,2243.0,2.0,817.0,31.0,213.0,1.0
2599,0.0,0.0,177600.0,3006.0,3.0,225.0,22.0,81.0,1.0
337494,0.0,0.0,174000.0,304.0,1.0,530.0,23.0,11579.0,1.0
259642,0.0,0.0,129700.0,3364.0,5.0,1551.0,32.0,1371.0,1.0
541594,0.0,0.0,162000.0,2581.0,2.0,835.0,40.0,7945.0,1.0
499166,0.0,0.0,144900.0,3894.0,5.0,1584.0,36.0,1852.0,1.0
116553,0.0,0.0,181200.0,4120.0,5.0,968.0,37.0,1078.0,1.0
433706,30.0,30.0,266900.0,4167.0,2.0,1052.0,29.0,141.0,1.0
406384,0.0,0.0,185000.0,2348.0,2.0,835.0,40.0,499.0,1.0
159348,0.0,0.0,154000.0,1660.0,1.0,1044.0,29.0,7158.0,1.0
273697,0.0,0.0,15840.0,884.0,5.0,508.0,29.0,639.0,1.0
116596,0.0,0.0,181200.0,4120.0,5.0,968.0,33.0,1600.0,1.0
44774,0.0,0.0,178500.0,3418.0,4.0,1551.0,35.0,1881.0,1.0
69215,5.0,0.0,194300.0,3092.0,3.0,915.0,37.0,411.0,1.0
216050,0.0,0.0,167300.0,2865.0,3.0,781.0,29.0,75.0,1.0
315586,0.0,0.0,31100.0,408.0,2.0,781.0,22.0,377.0,1.0
218232,0.0,0.0,175000.0,3667.0,4.0,835.0,26.0,665.0,1.0
23977,0.0,0.0,193800.0,3261.0,2.0,719.0,23.0,3032.0,1.0
92303,0.0,0.0,151800.0,4281.0,4.0,1584.0,34.0,827.0,1.0
91800,0.0,0.0,165700.0,5399.0,4.0,1584.0,36.0,1113.0,1.0
557936,0.0,0.0,168200.0,2327.0,2.0,508.0,32.0,10049.0,0.0
537095,0.0,0.0,152500.0,2795.0,4.0,855.0,31.0,182.0,1.0
51350,0.0,0.0,177600.0,2746.0,2.0,767.0,23.0,112.0,1.0
241616,0.0,0.0,215000.0,3817.0,5.0,1059.0,28.0,1815.0,1.0
455611,0.0,0.0,178000.0,3489.0,5.0,817.0,31.0,2132.0,1.0
104182,5.0,0.0,183700.0,1459.0,2.0,866.0,30.0,438.0,1.0
114503,0.0,0.0,156000.0,1219.0,2.0,817.0,25.0,177.0,1.0
393842,0.0,0.0,152800.0,4160.0,5.0,781.0,21.0,939.0,1.0
100666,0.0,0.0,174100.0,2534.0,2.0,704.0,26.0,654.0,1.0
434803,0.0,0.0,162300.0,1991.0,2.0,789.0,30.0,11409.0,0.0
424558,0.0,0.0,135800.0,1842.0,2.0,704.0,24.0,9283.0,1.0
141035,0.0,0.0,184900.0,1216.0,1.0,1584.0,25.0,10681.0,1.0
410822,0.0,0.0,166000.0,146.0,1.0,530.0,26.0,7982.0,1.0
406412,0.0,0.0,185000.0,2348.0,2.0,835.0,25.0,948.0,1.0
233718,0.0,0.0,179300.0,1873.0,2.0,1584.0,23.0,13352.0,0.0
333469,0.0,0.0,123400.0,2280.0,5.0,156.0,24.0,96.0,1.0
209855,0.0,0.0,207000.0,2790.0,2.0,835.0,31.0,1236.0,1.0
218292,0.0,0.0,175000.0,3667.0,4.0,835.0,32.0,1478.0,1.0
487386,0.0,0.0,13400.0,188.0,1.0,1182.0,29.0,358.0,1.0
305139,0.0,0.0,186300.0,2556.0,3.0,1551.0,23.0,376.0,1.0
501694,0.0,0.0,163760.0,3485.0,3.0,741.0,30.0,87.0,1.0
17761,18.0,6.0,184000.0,1303.0,1.0,621.0,33.0,14179.0,0.0
501726,0.0,0.0,163760.0,3485.0,3.0,741.0,25.0,390.0,1.0
145663,5.0,0.0,293000.0,2096.0,2.0,938.0,35.0,361.0,1.0
248914,0.0,0.0,176300.0,2526.0,5.0,1551.0,31.0,792.0,1.0
551297,0.0,0.0,181000.0,2646.0,5.0,621.0,24.0,1245.0,1.0
326362,0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1180.0,1.0
432387,0.0,0.0,164600.0,2091.0,3.0,704.0,26.0,8618.0,1.0
70021,15.0,0.0,147000.0,3167.0,2.0,817.0,24.0,8252.0,0.0
460301,0.0,0.0,194100.0,2089.0,2.0,781.0,40.0,6925.0,1.0
516353,6.0,15.0,258100.00000000003,4443.0,2.0,1042.0,26.0,410.0,1.0
305164,0.0,0.0,186300.0,2556.0,3.0,1551.0,29.0,427.0,1.0
487352,0.0,0.0,13400.0,188.0,1.0,1182.0,29.0,395.0,1.0
232033,0.0,0.0,142900.0,3554.0,5.0,981.0,33.0,1738.0,1.0
116602,0.0,0.0,181200.0,4120.0,5.0,968.0,26.0,1600.0,1.0
115442,0.0,0.0,213000.0,1777.0,2.0,835.0,25.0,911.0,1.0
85796,0.0,0.0,153000.0,1378.0,5.0,530.0,24.0,466.0,1.0
100613,0.0,0.0,174100.0,2534.0,2.0,704.0,22.0,351.0,1.0
571000,0.0,0.0,196500.0,2958.0,2.0,789.0,23.0,307.0,1.0
146068,38.0,56.0,184000.0,3107.0,3.0,688.0,31.0,104.0,0.0
151733,0.0,0.0,117200.0,2465.0,2.0,981.0,28.0,1113.0,1.0
15399,0.0,0.0,175100.0,518.0,1.0,968.0,29.0,13376.0,1.0
487387,0.0,0.0,13400.0,188.0,1.0,1182.0,31.0,360.0,1.0
142082,2.0,5.0,11500.0,3.0,1.0,1044.0,27.0,871.0,0.0
23926,0.0,0.0,193800.0,3261.0,2.0,719.0,26.0,10293.0,0.0
52833,0.0,0.0,202000.0,5268.0,4.0,817.0,29.0,2894.0,1.0
58927,5.0,15.0,256600.00000000003,1380.0,1.0,775.0,35.0,336.0,1.0
579182,0.0,0.0,19600.0,171.0,1.0,835.0,27.0,340.0,1.0
509205,0.0,0.0,180100.0,4158.0,5.0,508.0,28.0,1365.0,1.0
571452,18.0,20.0,207300.0,1616.0,2.0,677.0,24.0,17669.0,0.0
116203,0.0,0.0,203000.0,369.0,1.0,817.0,28.0,14563.0,1.0
557277,0.0,0.0,148100.0,2733.0,5.0,1551.0,30.0,580.0,1.0
393481,0.0,0.0,158000.0,2753.0,2.0,781.0,30.0,624.0,1.0
105734,0.0,0.0,191000.0,5080.0,5.0,817.0,25.0,1334.0,1.0
145588,7.0,10.0,293000.0,2096.0,2.0,938.0,34.0,74.0,1.0
589106,0.0,0.0,196000.0,1764.0,2.0,817.0,33.0,591.0,1.0
521125,0.0,0.0,202000.0,3092.0,3.0,1059.0,28.0,1194.0,1.0
333331,0.0,0.0,74600.0,2456.0,5.0,835.0,27.0,130.0,1.0
60103,0.0,0.0,197000.0,523.0,1.0,835.0,28.0,13389.0,1.0
557221,70.0,50.0,148100.0,2733.0,5.0,1551.0,28.0,10268.0,0.0
209857,0.0,0.0,207000.0,2790.0,2.0,835.0,22.0,1236.0,1.0
315823,0.0,0.0,12700.0,76.0,1.0,855.0,25.0,349.0,1.0
170694,0.0,0.0,192000.0,1498.0,2.0,817.0,26.0,10908.0,1.0
315637,0.0,0.0,31100.0,408.0,2.0,781.0,26.0,424.0,1.0
492439,0.0,0.0,202400.0,2166.0,2.0,722.0,28.0,10629.0,1.0
232015,0.0,0.0,142900.0,3554.0,5.0,981.0,25.0,1641.0,1.0
562578,2.0,5.0,18750.0,377.0,2.0,539.0,26.0,978.0,0.0
533493,0.0,0.0,192700.0,3238.0,5.0,968.0,29.0,1741.0,1.0
510583,0.0,0.0,161600.0,4308.0,5.0,539.0,25.0,2040.0,1.0
93694,0.0,0.0,155200.0,3582.0,5.0,1182.0,36.0,203.0,1.0
254727,0.0,0.0,182000.0,3221.0,3.0,1584.0,31.0,918.0,1.0
280287,0.0,0.0,183000.0,5423.0,5.0,835.0,40.0,567.0,1.0
272427,0.0,0.0,165600.0,3682.0,5.0,1044.0,27.0,1481.0,1.0
508563,0.0,0.0,137800.0,2413.0,5.0,1584.0,24.0,1711.0,1.0
499120,0.0,0.0,144900.0,3894.0,5.0,1584.0,31.0,1402.0,1.0
15101,0.0,0.0,155000.0,2402.0,3.0,1059.0,24.0,443.0,1.0
540568,2.0,5.0,193000.0,3610.0,3.0,1044.0,24.0,8913.0,0.0
222287,34.0,48.0,224800.0,4147.0,2.0,724.0,33.0,249.0,0.0
477325,0.0,0.0,194000.0,2336.0,2.0,835.0,34.0,1362.0,1.0
432411,0.0,0.0,164600.0,2091.0,3.0,704.0,31.0,6322.0,1.0
571527,5.0,0.0,207300.0,1616.0,2.0,677.0,28.0,407.0,1.0
237571,0.0,0.0,179000.0,4483.0,5.0,1584.0,30.0,1675.0,1.0
231448,0.0,0.0,181000.0,3977.0,4.0,968.0,31.0,154.0,1.0
496333,0.0,0.0,190000.0,3359.0,2.0,968.0,24.0,2286.0,1.0
211605,0.0,0.0,171000.0,2529.0,2.0,835.0,24.0,3683.0,1.0
211592,0.0,0.0,171000.0,2529.0,2.0,835.0,31.0,71.0,1.0
557225,26.0,0.0,148100.0,2733.0,5.0,1551.0,25.0,7106.0,0.0
306293,0.0,0.0,172800.0,1934.0,2.0,1584.0,33.0,1005.0,1.0
97002,0.0,0.0,162300.0,2755.0,1.0,968.0,24.0,465.0,1.0
259267,0.0,0.0,152500.0,2319.0,3.0,968.0,21.0,1119.0,1.0
90742,0.0,0.0,143200.0,4036.0,5.0,1551.0,36.0,1943.0,1.0
283795,0.0,0.0,192000.0,3680.0,5.0,968.0,24.0,559.0,1.0
336481,5.0,0.0,257200.0,4342.0,2.0,1101.0,24.0,655.0,1.0
338862,0.0,0.0,195000.0,4040.0,4.0,835.0,29.0,415.0,1.0
579183,0.0,0.0,19600.0,171.0,1.0,835.0,30.0,337.0,1.0
570903,0.0,0.0,196500.0,2958.0,2.0,789.0,32.0,6463.0,1.0
