points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
25.0,12.0,235000.0,2995.0,3.0,896,4,50.0,2.0,0
0.0,0.0,231500.0,6000.0,5.0,1804,54,42.0,850.0,1
0.0,-0.0,130000.0,1719.0,2.0,992,111,10.0,218.0,1
0.0,0.0,220000.0,3050.0,2.0,1192,65,30.0,551.0,1
0.0,0.0,200000.0,2472.0,2.0,1699,142,26.0,1594.0,1
26.0,5.0,194500.0,2076.0,2.0,1557,6,16.0,0.0,0
0.0,-0.0,171000.0,2805.0,4.0,1535,148,44.0,1146.0,1
5.0,0.0,244000.0,2873.0,2.0,1254,78,20.0,16.0,1
0.0,0.0,178000.0,1961.0,2.0,882,93,32.0,0.0,1
0.0,0.0,173000.0,2009.0,2.0,891,35,38.0,21.0,1
0.0,-0.0,199300.0,2355.0,3.0,1026,155,39.0,616.0,1
0.0,0.0,168000.0,2063.0,2.0,1036,118,38.0,192.0,1
0.0,0.0,216000.0,1735.0,1.0,1791,105,25.0,0.0,1
0.0,0.0,105000.0,1160.0,2.0,898,11,33.0,0.0,0
0.0,-0.0,135000.0,438.0,1.0,1241,42,8.0,1.0,1
0.0,6.0,244000.0,2708.0,2.0,872,50,16.0,5.0,1
0.0,-0.0,188500.0,1734.0,2.0,1612,134,37.0,579.0,1
0.0,0.0,159000.0,3586.0,5.0,943,42,44.0,606.0,1
0.0,0.0,237500.0,4047.0,4.0,1612,161,29.0,1607.0,1
46.0,79.0,261600.00000000003,3818.0,2.0,1603,15,4.0,0.0,0
0.0,-0.0,167700.0,2048.0,2.0,1220,93,38.0,1501.0,1
0.0,-0.0,154200.0,3728.0,5.0,971,35,23.0,504.0,1
0.0,0.0,180000.0,2044.0,2.0,844,30,14.0,0.0,1
0.0,0.0,177000.0,4160.0,5.0,1109,88,21.0,1475.0,1
0.0,-0.0,208500.0,5000.0,4.0,1994,77,25.0,1440.0,1
0.0,0.0,7800.0,312.0,2.0,859,126,20.0,90.0,1
0.0,0.0,7300.0,134.0,1.0,917,139,32.0,73.0,1
0.0,0.0,18400.0,383.0,2.0,936,50,35.0,113.0,1
13.0,0.0,175800.0,2644.0,2.0,1045,4,55.0,0.0,0
0.0,0.0,165700.0,3305.0,4.0,560,121,40.0,1028.0,1
0.0,0.0,173500.0,2441.0,2.0,796,107,38.0,348.0,1
0.0,0.0,27000.0,286.0,2.0,1038,52,44.0,190.0,1
0.0,0.0,177000.0,2560.0,3.0,935,25,33.0,8.0,1
0.0,-0.0,198600.0,1577.0,2.0,594,88,26.0,387.0,1
5.0,1.0,169000.0,1593.0,2.0,923,11,16.0,0.0,0
0.0,0.0,217000.0,4914.0,2.0,621,98,24.0,1509.0,1
15.0,10.0,267400.0,2436.0,2.0,1458,49,30.0,141.0,1
0.0,0.0,244000.0,2501.0,2.0,975,40,34.0,40.0,1
0.0,-0.0,176300.0,1792.0,1.0,995,32,32.0,0.0,1
0.0,0.0,224000.0,1340.0,2.0,881,152,54.0,125.0,1
0.0,0.0,132000.0,1899.0,2.0,1092,11,19.0,0.0,0
0.0,-0.0,174000.0,3549.0,5.0,572,15,28.0,206.0,0
0.0,0.0,181000.0,2106.0,2.0,975,116,28.0,237.0,1
0.0,0.0,194000.0,1616.0,1.0,1994,91,40.0,50.0,1
0.0,0.0,234000.0,1355.0,1.0,621,93,38.0,13.0,1
0.0,0.0,230000.0,3852.0,2.0,891,120,27.0,1015.0,1
0.0,0.0,152000.0,2343.0,3.0,660,19,19.0,2.0,0
0.0,0.0,187500.0,3878.0,5.0,899,163,31.0,1902.0,1
0.0,-0.0,186400.0,1481.0,1.0,1101,32,24.0,0.0,1
0.0,0.0,151500.0,3970.0,5.0,673,136,24.0,1906.0,1
0.0,0.0,150000.0,3923.0,4.0,1170,154,51.0,1670.0,1
0.0,-0.0,180000.0,1894.0,1.0,1381,78,-7.0,420.0,1
0.0,0.0,185000.0,826.0,1.0,1079,100,47.0,149.0,1
0.0,-0.0,29500.0,582.0,2.0,900,77,13.0,220.0,1
0.0,0.0,224000.0,5741.0,5.0,997,124,10.0,2485.0,1
5.0,3.0,258000.0,1284.0,1.0,836,98,22.0,1062.0,1
0.0,0.0,105000.0,2067.0,3.0,992,46,29.0,163.0,1
0.0,-0.0,10000.0,566.0,5.0,880,95,42.0,180.0,1
22.0,29.0,294000.0,3266.0,2.0,949,19,-8.0,20.0,0
0.0,0.0,184000.0,4597.0,4.0,1758,126,27.0,2083.0,1
0.0,-0.0,45000.0,579.0,2.0,929,166,18.0,485.0,1
0.0,0.0,232000.0,1999.0,3.0,866,91,5.0,564.0,1
0.0,0.0,166100.0,2779.0,5.0,692,23,31.0,66.0,1
0.0,0.0,148500.0,4669.0,5.0,1243,118,40.0,1614.0,1
0.0,0.0,169000.0,3260.0,4.0,1646,74,50.0,1002.0,1
0.0,0.0,207000.0,2185.0,2.0,800,93,21.0,13.0,1
0.0,-0.0,73000.0,934.0,1.0,1933,48,7.0,359.0,1
50.0,32.0,195000.0,3054.0,3.0,520,2,5.0,0.0,0
0.0,0.0,181000.0,3052.0,5.0,1128,121,33.0,1080.0,1
0.0,-0.0,16000.0,1099.0,5.0,925,81,-12.0,374.0,1
0.0,0.0,179000.0,2841.0,4.0,762,100,44.0,171.0,1
0.0,0.0,150000.0,1825.0,5.0,920,147,34.0,899.0,1
0.0,-0.0,154000.0,2476.0,1.0,1871,24,15.0,474.0,1
0.0,0.0,171000.0,2449.0,3.0,838,32,42.0,0.0,1
0.0,-0.0,150000.0,2586.0,4.0,1959,104,32.0,863.0,1
50.0,73.0,265000.0,3439.0,2.0,454,10,21.0,267.0,0
0.0,-0.0,155000.0,195.0,1.0,975,24,29.0,0.0,1
0.0,1.0,170000.0,1059.0,3.0,866,19,19.0,0.0,0
8.0,20.0,201600.0,2508.0,3.0,869,27,63.0,0.0,1
0.0,0.0,194700.0,1899.0,2.0,917,146,32.0,465.0,1
0.0,0.0,155000.0,2040.0,2.0,838,105,45.0,222.0,1
