points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,0.0,135000.0,2407.0,4.0,1091,17,26.0,0.0,0
0.0,0.0,286000.0,2950.0,1.0,1933,40,10.0,0.0,1
0.0,0.0,166500.0,1569.0,2.0,660,59,29.0,0.0,1
0.0,-0.0,7900.0,284.0,2.0,933,134,31.0,59.0,1
0.0,1.0,102000.0,527.0,1.0,866,45,30.0,0.0,1
0.0,0.0,179000.0,2841.0,4.0,762,139,44.0,406.0,1
0.0,0.0,182500.0,3006.0,3.0,831,30,42.0,118.0,1
20.0,28.0,260000.0,4544.0,2.0,652,20,5.0,278.0,1
0.0,0.0,181000.0,2336.0,4.0,762,23,38.0,0.0,1
0.0,0.0,164000.0,2999.0,5.0,1148,141,53.0,1166.0,1
28.0,31.0,258000.0,2043.0,2.0,1013,16,19.0,84.0,0
0.0,0.0,211000.0,1624.0,2.0,792,30,28.0,0.0,1
0.0,0.0,100500.0,2212.0,2.0,917,121,31.0,294.0,1
0.0,0.0,162000.0,1101.0,1.0,1241,74,13.0,27.0,1
0.0,0.0,5700.0,11.0,1.0,1117,13,36.0,8.0,0
0.0,-0.0,177000.0,3070.0,4.0,673,22,27.0,212.0,1
0.0,0.0,195000.0,2168.0,3.0,1067,157,53.0,657.0,1
30.0,22.0,25100.0,1010.0,5.0,873,2,47.0,85.0,0
0.0,0.0,182100.0,2131.0,2.0,816,88,32.0,0.0,1
10.0,1.0,187000.0,2830.0,3.0,1128,5,11.0,0.0,0
0.0,0.0,193000.0,3082.0,3.0,644,91,18.0,818.0,1
0.0,0.0,121000.0,1740.0,1.0,886,27,21.0,0.0,1
0.0,0.0,165000.0,3017.0,2.0,943,123,43.0,1096.0,1
0.0,0.0,138900.0,2046.0,2.0,760,18,37.0,92.0,0
0.0,-0.0,185000.0,4842.0,4.0,1812,104,21.0,1553.0,1
5.0,8.0,201000.0,3192.0,3.0,559,47,26.0,705.0,1
14.0,0.0,201000.0,2322.0,4.0,1812,9,46.0,82.0,0
0.0,-0.0,208500.0,1942.0,2.0,1309,27,42.0,219.0,1
50.0,33.0,144000.0,3736.0,4.0,393,1,-15.0,0.0,0
0.0,0.0,128000.0,127.0,2.0,792,40,38.0,16.0,1
0.0,-0.0,15000.0,1069.0,5.0,1269,86,3.0,452.0,1
0.0,0.0,142000.0,419.0,1.0,920,140,39.0,156.0,1
0.0,0.0,135000.0,1481.0,2.0,1034,82,23.0,0.0,1
0.0,0.0,54800.0,887.0,3.0,930,24,25.0,167.0,1
0.0,-0.0,179200.0,650.0,1.0,971,107,39.0,152.0,1
0.0,0.0,159500.0,3489.0,4.0,670,91,34.0,1160.0,1
0.0,-0.0,176000.0,2094.0,2.0,734,148,26.0,72.0,1
0.0,0.0,168100.0,1981.0,2.0,560,84,53.0,214.0,1
0.0,-0.0,67000.0,606.0,1.0,1632,71,11.0,351.0,1
0.0,-0.0,185700.0,2308.0,1.0,1220,39,56.0,9.0,1
0.0,0.0,222200.0,2863.0,2.0,896,38,33.0,6.0,1
0.0,0.0,171000.0,1947.0,2.0,997,154,33.0,1034.0,1
0.0,-0.0,221000.0,4000.0,5.0,1489,35,22.0,566.0,1
0.0,-0.0,146500.0,2412.0,5.0,981,75,10.0,627.0,1
0.0,0.0,193500.0,2461.0,2.0,1109,150,27.0,411.0,1
0.0,-0.0,189300.0,2065.0,2.0,960,60,6.0,44.0,1
0.0,0.0,158500.0,4254.0,4.0,1689,107,43.0,1503.0,1
0.0,-0.0,67000.0,606.0,1.0,1632,28,11.0,215.0,1
0.0,0.0,189500.0,2317.0,1.0,1804,38,6.0,0.0,1
0.0,-0.0,153000.0,2789.0,3.0,995,175,32.0,496.0,1
0.0,0.0,242000.0,3512.0,5.0,891,125,19.0,2558.0,1
0.0,-0.0,185100.0,3119.0,5.0,995,131,18.0,1083.0,1
15.0,1.0,184000.0,5159.0,5.0,844,6,16.0,173.0,0
0.0,-0.0,176000.0,1470.0,1.0,960,141,10.0,218.0,1
2.0,0.0,225500.0,2022.0,1.0,1872,14,-3.0,8.0,0
0.0,0.0,38800.0,687.0,2.0,1128,184,39.0,698.0,1
5.0,10.0,219600.0,4793.0,2.0,869,47,23.0,50.0,1
5.0,1.0,251800.0,3500.0,2.0,1149,88,26.0,552.0,1
0.0,0.0,232300.0,1119.0,1.0,960,159,19.0,0.0,1
0.0,-0.0,177000.0,202.0,1.0,1058,17,18.0,0.0,0
0.0,0.0,147000.0,183.0,1.0,755,65,40.0,0.0,1
35.0,4.0,152000.0,3951.0,5.0,852,3,21.0,13.0,0
0.0,0.0,191100.0,3318.0,5.0,1115,167,53.0,1385.0,1
0.0,-0.0,195000.0,1503.0,1.0,1489,185,11.0,614.0,1
0.0,-0.0,174000.0,1802.0,1.0,1220,77,64.0,0.0,1
0.0,0.0,125700.0,3501.0,5.0,1089,55,46.0,600.0,1
0.0,0.0,10050.0,13.0,1.0,1036,142,27.0,113.0,1
0.0,0.0,172800.0,2806.0,4.0,535,82,31.0,114.0,1
0.0,0.0,178200.0,3689.0,5.0,798,125,35.0,1419.0,1
0.0,0.0,193000.0,1084.0,2.0,1309,46,8.0,0.0,1
0.0,0.0,212000.0,2112.0,2.0,923,54,11.0,0.0,1
0.0,-0.0,122000.0,3428.0,4.0,621,34,21.0,677.0,1
0.0,0.0,203000.0,1952.0,1.0,1959,91,15.0,21.0,1
0.0,0.0,167100.0,2977.0,3.0,1175,113,29.0,656.0,1
0.0,0.0,134200.0,721.0,1.0,1084,160,13.0,6.0,1
0.0,0.0,232000.0,2222.0,2.0,792,73,33.0,0.0,1
0.0,-0.0,210500.0,5405.0,5.0,1520,75,11.0,1908.0,1
1.0,8.0,201000.0,3372.0,3.0,445,25,1.0,146.0,1
0.0,-0.0,125000.0,3001.0,5.0,1933,68,18.0,492.0,1
0.0,-0.0,7600.0,6.0,1.0,920,162,27.0,56.0,1
0.0,0.0,204200.0,2255.0,2.0,972,103,31.0,53.0,1
0.0,-0.0,167500.0,1605.0,1.0,1688,105,29.0,0.0,1
50.0,33.0,126000.0,2847.0,3.0,388,1,2.0,0.0,0
0.0,0.0,195000.0,2650.0,3.0,838,55,58.0,0.0,1
13.0,17.0,258000.0,3517.0,2.0,1186,27,10.0,25.0,1
0.0,0.0,177000.0,2272.0,2.0,844,141,9.0,0.0,1
0.0,0.0,166300.0,2699.0,3.0,515,44,14.0,0.0,1
0.0,-0.0,224000.0,1898.0,1.0,1470,116,17.0,442.0,1
0.0,0.0,141000.0,4528.0,5.0,1182,53,70.0,1181.0,1
70.0,136.0,273000.0,1339.0,1.0,808,8,27.0,15.0,0
0.0,-0.0,220000.0,2570.0,1.0,1026,73,25.0,0.0,1
3.0,0.0,120200.0,1901.0,5.0,802,8,34.0,44.0,0
32.0,3.0,181000.0,808.0,1.0,1688,5,25.0,17.0,0
0.0,0.0,182000.0,3459.0,4.0,933,54,18.0,600.0,1
0.0,0.0,124500.0,3810.0,5.0,1612,41,44.0,857.0,1
0.0,0.0,155000.0,2665.0,2.0,886,139,38.0,812.0,1
11.0,17.0,275000.0,2928.0,2.0,601,29,5.0,210.0,1
0.0,0.0,16400.0,317.0,3.0,790,90,41.0,127.0,1
0.0,0.0,155900.0,3201.0,4.0,674,116,18.0,1477.0,1
0.0,-0.0,13000.0,415.0,2.0,910,28,14.0,79.0,1
0.0,-0.0,5600.0,172.0,1.0,971,85,24.0,29.0,1
3.0,0.0,146400.0,3020.0,5.0,692,13,34.0,55.0,0
5.0,3.0,200500.0,3155.0,3.0,961,53,17.0,242.0,1
0.0,0.0,209600.0,2141.0,3.0,1115,59,46.0,99.0,1
0.0,-0.0,151000.0,2287.0,2.0,935,29,42.0,94.0,1
0.0,0.0,174300.0,3200.0,2.0,1128,22,43.0,0.0,1
0.0,0.0,152000.0,757.0,1.0,1688,88,52.0,15.0,1
0.0,0.0,149000.0,1965.0,2.0,920,49,18.0,0.0,1
0.0,0.0,191000.0,2188.0,2.0,831,23,34.0,0.0,1
0.0,-0.0,218000.0,1285.0,1.0,2047,87,9.0,420.0,1
5.0,0.0,294000.0,2668.0,2.0,1233,98,12.0,231.0,1
0.0,-0.0,7600.0,6.0,1.0,920,122,27.0,47.0,1
0.0,0.0,165700.0,2631.0,3.0,928,56,30.0,0.0,1
0.0,0.0,198500.0,2299.0,2.0,1812,51,25.0,88.0,1
25.0,2.0,178800.0,3248.0,5.0,1123,4,32.0,33.0,0
0.0,0.0,178000.0,2166.0,2.0,597,26,16.0,0.0,1
0.0,0.0,224000.0,1340.0,2.0,881,162,45.0,125.0,1
0.0,0.0,163000.0,3000.0,5.0,1941,50,33.0,703.0,1
0.0,-0.0,143500.0,3000.0,2.0,1872,82,22.0,914.0,1
0.0,0.0,157800.0,1794.0,2.0,850,162,20.0,0.0,1
0.0,0.0,183000.0,2459.0,2.0,1058,87,48.0,0.0,1
0.0,0.0,188800.0,2778.0,3.0,917,116,40.0,643.0,1
0.0,-0.0,207000.0,3889.0,3.0,1058,176,23.0,700.0,1
8.0,11.0,298000.0,2943.0,2.0,1322,32,21.0,95.0,1
0.0,-0.0,160000.0,2433.0,3.0,1170,95,52.0,37.0,1
0.0,-0.0,47500.0,869.0,2.0,900,87,19.0,163.0,1
0.0,-0.0,87500.0,808.0,1.0,1812,154,5.0,845.0,1
0.0,-0.0,211500.0,2541.0,2.0,1496,57,9.0,0.0,1
0.0,-0.0,229000.0,2771.0,2.0,1165,175,14.0,480.0,1
0.0,0.0,191000.0,2538.0,2.0,910,97,25.0,244.0,1
0.0,0.0,152000.0,3951.0,5.0,852,89,21.0,1052.0,1
0.0,-0.0,173500.0,2998.0,3.0,989,135,14.0,995.0,1
0.0,0.0,13000.0,94.0,1.0,755,109,54.0,118.0,1
0.0,0.0,178500.0,1967.0,2.0,941,96,47.0,351.0,1
0.0,0.0,188000.0,1018.0,3.0,878,155,15.0,456.0,1
0.0,0.0,187000.0,2034.0,2.0,636,119,22.0,37.0,1
0.0,0.0,208000.0,2346.0,2.0,971,110,24.0,162.0,1
0.0,-0.0,199000.0,3541.0,5.0,1872,91,31.0,1227.0,1
0.0,-0.0,172000.0,1181.0,1.0,926,11,32.0,0.0,0
0.0,0.0,230000.0,3852.0,2.0,891,126,27.0,1457.0,1
0.0,0.0,166700.0,4195.0,4.0,855,21,34.0,191.0,1
0.0,0.0,110000.0,2333.0,5.0,891,125,19.0,763.0,1
5.0,0.0,269000.0,2612.0,2.0,1028,64,9.0,530.0,1
0.0,-0.0,155500.0,794.0,1.0,981,171,40.0,232.0,1
0.0,0.0,134000.0,2217.0,4.0,883,72,37.0,41.0,1
0.0,0.0,184000.0,1555.0,5.0,747,62,40.0,495.0,1
0.0,0.0,124500.0,2067.0,3.0,732,91,15.0,59.0,1
46.0,69.0,293000.0,2932.0,2.0,1085,11,1.0,23.0,0
6.0,2.0,84000.0,1323.0,2.0,520,10,-11.0,0.0,0
5.0,5.0,258600.00000000003,3438.0,3.0,1105,52,19.0,270.0,1
0.0,0.0,202800.0,2787.0,5.0,1023,111,75.0,791.0,1
0.0,-0.0,181000.0,3560.0,4.0,1535,18,23.0,204.0,0
5.0,0.0,294000.0,2755.0,2.0,1434,129,8.0,573.0,1
0.0,0.0,34300.0,607.0,2.0,917,108,24.0,273.0,1
0.0,0.0,111000.0,3376.0,5.0,1699,43,41.0,919.0,1
0.0,-0.0,211500.0,2340.0,2.0,1557,122,35.0,358.0,1
0.0,0.0,145500.0,2592.0,4.0,1024,65,48.0,706.0,1
0.0,0.0,204000.0,3815.0,2.0,765,75,24.0,1831.0,1
0.0,0.0,183000.0,5064.0,4.0,1791,130,63.0,2021.0,1
0.0,0.0,132000.0,1899.0,2.0,1092,76,19.0,0.0,1
0.0,0.0,153500.0,1107.0,1.0,1685,109,58.0,0.0,1
0.0,0.0,180000.0,2044.0,2.0,844,132,14.0,0.0,1
0.0,-0.0,29600.0,1487.0,5.0,1177,45,16.0,510.0,1
0.0,0.0,164800.0,1568.0,2.0,899,29,17.0,272.0,1
0.0,0.0,156000.0,646.0,1.0,975,40,31.0,0.0,1
0.0,0.0,146400.0,3020.0,5.0,692,91,34.0,870.0,1
0.0,0.0,182500.0,1395.0,1.0,1689,117,44.0,0.0,1
8.0,12.0,263000.0,3445.0,2.0,771,32,26.0,442.0,1
0.0,-0.0,169000.0,3493.0,4.0,1002,36,18.0,541.0,1
0.0,-0.0,5400.0,63.0,1.0,1933,102,12.0,27.0,1
0.0,0.0,8700.0,77.0,1.0,886,23,12.0,33.0,1
0.0,0.0,164500.0,3368.0,4.0,775,101,38.0,1176.0,1
0.0,0.0,159400.0,2052.0,2.0,1646,108,33.0,953.0,1
0.0,-0.0,189800.0,2208.0,2.0,1084,90,35.0,501.0,1
80.0,187.0,202000.0,2804.0,3.0,1098,5,26.0,3.0,0
40.0,6.0,148000.0,5000.0,5.0,1994,4,17.0,79.0,0
80.0,93.0,218000.0,2289.0,2.0,734,1,30.0,0.0,0
0.0,0.0,111900.0,751.0,1.0,852,24,39.0,0.0,1
0.0,0.0,171000.0,2307.0,3.0,1206,126,32.0,751.0,1
200.0,400.0,257000.0,1299.0,1.0,737,2,31.0,0.0,0
10.0,1.0,180100.0,3486.0,5.0,811,5,30.0,9.0,0
0.0,-0.0,27500.0,356.0,1.0,1026,53,8.0,186.0,1
0.0,0.0,193000.0,1652.0,1.0,1612,27,51.0,0.0,1
0.0,0.0,155700.0,1399.0,2.0,1036,73,20.0,104.0,1
0.0,0.0,202500.0,1954.0,1.0,1038,54,31.0,0.0,1
5.0,5.0,219600.0,4793.0,2.0,869,54,23.0,50.0,1
0.0,-0.0,52000.0,753.0,2.0,621,42,30.0,237.0,1
10.0,15.0,266000.0,3490.0,2.0,661,30,-3.0,1120.0,1
0.0,0.0,184500.0,2950.0,2.0,727,131,13.0,442.0,1
0.0,-0.0,201000.0,2459.0,1.0,1872,139,14.0,123.0,1
0.0,-0.0,197500.0,2324.0,3.0,1520,103,27.0,72.0,1
0.0,0.0,207800.0,3755.0,2.0,1036,81,60.0,382.0,1
17.0,20.0,258000.0,5020.0,4.0,1374,28,41.0,130.0,1
0.0,0.0,25450.0,439.0,1.0,597,75,42.0,167.0,1
0.0,0.0,259500.0,1993.0,1.0,1731,63,30.0,0.0,1
0.0,0.0,183000.0,3835.0,3.0,1170,134,32.0,939.0,1
0.0,0.0,185000.0,2626.0,2.0,896,59,40.0,96.0,1
0.0,-0.0,6500.0,284.0,2.0,660,72,19.0,35.0,1
0.0,-0.0,145000.0,1332.0,3.0,734,133,26.0,382.0,1
0.0,0.0,153500.0,1858.0,2.0,1688,62,16.0,42.0,1
0.0,0.0,143000.0,450.0,1.0,765,52,56.0,0.0,1
0.0,0.0,199000.0,886.0,1.0,1038,80,52.0,0.0,1
3.0,0.0,160100.0,1978.0,2.0,880,8,3.0,0.0,0
3.0,0.0,3600.0,196.0,1.0,722,8,45.0,5.0,0
5.0,0.0,200000.0,1653.0,2.0,747,106,35.0,516.0,1
0.0,0.0,162000.0,1568.0,2.0,1381,84,-6.0,0.0,1
0.0,-0.0,188000.0,2018.0,2.0,988,102,-2.0,286.0,1
0.0,0.0,29300.0,25.0,1.0,881,19,33.0,77.0,0
0.0,0.0,183900.0,3152.0,4.0,732,58,25.0,464.0,1
0.0,0.0,161900.0,2548.0,3.0,722,73,36.0,76.0,1
0.0,-0.0,195000.0,1503.0,1.0,1489,96,11.0,33.0,1
0.0,0.0,147000.0,1682.0,2.0,885,78,43.0,1041.0,1
0.0,0.0,235000.0,2399.0,2.0,1034,118,20.0,174.0,1
0.0,0.0,201000.0,2708.0,2.0,1685,184,28.0,1143.0,1
0.0,-0.0,9200.0,90.0,1.0,1033,170,20.0,83.0,1
0.0,-0.0,148200.0,915.0,1.0,1101,127,23.0,117.0,1
0.0,-0.0,178000.0,1891.0,4.0,1557,111,46.0,867.0,1
0.0,-0.0,197500.0,3867.0,5.0,1555,80,33.0,1113.0,1
0.0,0.0,156000.0,2027.0,3.0,838,95,38.0,550.0,1
0.0,0.0,3950.0,69.0,2.0,917,75,52.0,30.0,1
10.0,0.0,171000.0,2544.0,2.0,1024,5,22.0,0.0,0
0.0,-0.0,168800.0,4189.0,5.0,1123,146,27.0,1806.0,1
0.0,0.0,225000.0,2344.0,5.0,892,77,32.0,1157.0,1
0.0,0.0,192000.0,2876.0,3.0,705,54,0.0,20.0,1
0.0,0.0,216000.0,2727.0,3.0,520,19,-9.0,21.0,0
0.0,0.0,212000.0,2200.0,2.0,1056,188,10.0,226.0,1
10.0,0.0,164000.0,3867.0,5.0,885,8,52.0,89.0,0
1.0,0.0,151000.0,2821.0,2.0,912,10,35.0,3.0,0
0.0,-0.0,158400.0,3589.0,5.0,1101,120,41.0,941.0,1
0.0,-0.0,149000.0,2500.0,4.0,1269,44,-2.0,441.0,1
0.0,-0.0,148000.0,2045.0,4.0,935,187,25.0,1024.0,1
0.0,0.0,184500.0,3796.0,5.0,1685,114,55.0,2216.0,1
0.0,-0.0,38500.0,334.0,1.0,1362,20,34.0,185.0,1
0.0,0.0,210500.0,3485.0,3.0,1685,46,16.0,137.0,1
0.0,0.0,159000.0,1023.0,1.0,838,89,64.0,38.0,1
0.0,0.0,213000.0,2695.0,3.0,1148,157,20.0,798.0,1
0.0,-0.0,130200.0,1330.0,2.0,1084,123,39.0,1085.0,1
0.0,0.0,157800.0,1794.0,2.0,850,101,20.0,0.0,1
0.0,-0.0,206300.0,4570.0,5.0,960,144,22.0,1853.0,1
0.0,0.0,136000.0,2161.0,5.0,636,25,43.0,20.0,1
0.0,-0.0,204000.0,3533.0,4.0,705,24,10.0,522.0,1
0.0,-0.0,206300.0,4570.0,5.0,960,31,22.0,274.0,1
0.0,-0.0,199000.0,5000.0,5.0,1872,59,6.0,2244.0,1
0.0,7.0,175900.0,2531.0,3.0,873,101,17.0,176.0,1
0.0,-0.0,148000.0,5000.0,5.0,1994,102,17.0,2216.0,1
0.0,-0.0,233000.0,1453.0,1.0,1241,27,-20.0,0.0,1
0.0,0.0,132300.0,3024.0,5.0,960,74,48.0,382.0,1
0.0,0.0,167000.0,776.0,1.0,1196,131,56.0,200.0,1
0.0,0.0,171500.0,2365.0,3.0,660,12,33.0,125.0,0
0.0,0.0,165000.0,363.0,1.0,755,61,45.0,0.0,1
0.0,0.0,161500.0,2282.0,2.0,882,104,50.0,367.0,1
5.0,0.0,294000.0,2143.0,2.0,1096,64,37.0,143.0,1
0.0,0.0,173000.0,1720.0,2.0,844,114,31.0,0.0,1
0.0,-0.0,202000.0,1687.0,1.0,1148,99,32.0,54.0,1
0.0,0.0,214000.0,2599.0,5.0,621,124,34.0,1201.0,1
0.0,-0.0,153300.0,2029.0,1.0,960,170,29.0,97.0,1
0.0,0.0,10900.0,36.0,1.0,670,123,40.0,75.0,1
0.0,0.0,196000.0,1609.0,2.0,1034,136,25.0,0.0,1
1.0,-0.0,206500.0,2609.0,1.0,2047,15,7.0,258.0,0
0.0,0.0,181500.0,1786.0,1.0,1791,65,53.0,75.0,1
0.0,0.0,129400.0,3549.0,5.0,899,110,49.0,1569.0,1
0.0,0.0,320500.0,3000.0,2.0,1632,32,0.0,0.0,1
0.0,0.0,165000.0,2685.0,5.0,975,27,27.0,13.0,1
0.0,0.0,178400.0,2819.0,4.0,772,24,44.0,16.0,1
0.0,0.0,240000.0,3941.0,2.0,1216,113,24.0,1860.0,1
0.0,0.0,186000.0,3210.0,3.0,603,18,20.0,7.0,0
0.0,-0.0,237000.0,5699.0,5.0,975,62,25.0,1486.0,1
0.0,0.0,207000.0,1953.0,2.0,1133,28,22.0,1.0,1
0.0,0.0,205000.0,1515.0,1.0,971,85,32.0,18.0,1
0.0,0.0,193200.0,5036.0,5.0,821,144,28.0,1743.0,1
0.0,-0.0,177000.0,1057.0,2.0,734,80,30.0,55.0,1
0.0,0.0,204100.0,2693.0,3.0,1198,74,28.0,300.0,1
0.0,0.0,148000.0,3023.0,5.0,1108,102,31.0,1230.0,1
0.0,0.0,165000.0,2685.0,5.0,975,42,27.0,59.0,1
10.0,1.0,160500.0,1873.0,1.0,1496,10,17.0,0.0,0
0.0,0.0,150000.0,3050.0,2.0,861,120,20.0,1200.0,1
5.0,5.0,266000.0,3272.0,2.0,611,52,-4.0,633.0,1
0.0,0.0,229000.0,4056.0,3.0,765,37,37.0,776.0,1
0.0,-0.0,10200.0,284.0,2.0,960,83,12.0,72.0,1
0.0,0.0,40700.0,689.0,2.0,816,59,28.0,261.0,1
4.0,0.0,181500.0,1289.0,1.0,1804,13,20.0,0.0,0
0.0,-0.0,216500.0,2919.0,5.0,1812,47,27.0,974.0,1
0.0,-0.0,52000.0,1351.0,5.0,1241,67,-17.0,706.0,1
0.0,0.0,174000.0,2500.0,2.0,847,102,25.0,244.0,1
0.0,0.0,203500.0,1408.0,1.0,988,51,16.0,0.0,1
0.0,1.0,195000.0,2545.0,2.0,563,57,8.0,406.0,1
0.0,0.0,184000.0,2498.0,2.0,644,30,31.0,4.0,1
0.0,1.0,258500.0,2060.0,1.0,1362,35,5.0,43.0,1
0.0,-0.0,240000.0,1949.0,2.0,1381,23,-15.0,31.0,1
0.0,0.0,164600.0,1604.0,2.0,1048,30,42.0,5.0,1
0.0,0.0,183000.0,3835.0,3.0,1170,93,58.0,383.0,1
10.0,0.0,178700.0,2163.0,2.0,1045,5,31.0,0.0,0
0.0,0.0,96000.0,646.0,1.0,1241,95,18.0,0.0,1
0.0,0.0,180000.0,1827.0,5.0,751,13,37.0,12.0,0
0.0,0.0,223000.0,751.0,1.0,1309,40,22.0,0.0,1
0.0,-0.0,139000.0,1354.0,2.0,929,154,24.0,0.0,1
0.0,0.0,185000.0,4515.0,5.0,765,84,49.0,1922.0,1
0.0,-0.0,12400.0,1062.0,5.0,376,90,39.0,346.0,1
50.0,36.0,170000.0,2035.0,2.0,816,1,23.0,0.0,0
0.0,-0.0,182500.0,1114.0,1.0,1959,50,7.0,364.0,1
6.0,1.0,251000.0,5000.0,4.0,1492,12,5.0,148.0,0
0.0,-0.0,27800.0,310.0,1.0,1220,32,31.0,115.0,1
1.0,0.0,166600.0,2486.0,2.0,566,10,47.0,0.0,0
0.0,-0.0,218500.0,6031.0,5.0,1612,89,45.0,2509.0,1
0.0,0.0,170000.0,2673.0,5.0,1123,90,18.0,1126.0,1
0.0,0.0,237500.0,4047.0,4.0,1612,144,29.0,1607.0,1
0.0,0.0,190000.0,2414.0,2.0,992,132,17.0,656.0,1
0.0,-0.0,162600.0,2549.0,3.0,674,50,27.0,231.0,1
18.0,4.0,189000.0,2360.0,2.0,1381,8,-13.0,49.0,0
10.0,1.0,110200.0,903.0,1.0,1220,8,17.0,0.0,0
0.0,-0.0,168500.0,5420.0,5.0,1713,132,23.0,1605.0,1
0.0,0.0,176000.0,3062.0,3.0,1002,108,16.0,782.0,1
0.0,0.0,192000.0,3111.0,5.0,1269,33,43.0,285.0,1
0.0,0.0,227500.0,1349.0,1.0,1804,147,38.0,31.0,1
0.0,0.0,243000.0,2270.0,1.0,1872,172,-6.0,2.0,1
0.0,0.0,194500.0,3350.0,4.0,1703,61,19.0,904.0,1
0.0,-0.0,189000.0,2947.0,2.0,1535,19,24.0,721.0,0
0.0,-0.0,30300.0,40.0,1.0,1220,23,31.0,90.0,1
0.0,-0.0,160800.0,2946.0,5.0,971,182,46.0,1343.0,1
0.0,0.0,214000.0,1843.0,2.0,520,71,5.0,0.0,1
0.0,0.0,106600.0,763.0,1.0,798,23,36.0,0.0,1
0.0,0.0,130100.0,2719.0,4.0,670,55,65.0,188.0,1
0.0,0.0,195000.0,2172.0,2.0,732,132,21.0,0.0,1
0.0,-0.0,171000.0,1596.0,1.0,1210,13,14.0,0.0,0
0.0,0.0,223500.0,2365.0,2.0,1941,61,-5.0,2.0,1
0.0,1.0,177000.0,2507.0,2.0,866,69,25.0,0.0,1
0.0,0.0,17000.0,676.0,5.0,1758,51,54.0,179.0,1
0.0,-0.0,7200.0,223.0,1.0,1161,60,-1.0,36.0,1
0.0,0.0,172500.0,1912.0,1.0,1933,101,12.0,96.0,1
5.0,0.0,205700.0,3779.0,3.0,914,83,27.0,389.0,1
0.0,0.0,258500.0,1619.0,1.0,1849,111,3.0,4.0,1
0.0,1.0,199600.0,1577.0,2.0,557,58,28.0,330.0,1
0.0,-0.0,1150.0,10.0,1.0,929,46,31.0,6.0,1
0.0,0.0,150000.0,2350.0,3.0,1056,157,9.0,600.0,1
0.0,-0.0,94000.0,828.0,1.0,1170,127,62.0,36.0,1
0.0,-0.0,194500.0,2500.0,2.0,2047,136,14.0,445.0,1
0.0,0.0,222800.0,3676.0,4.0,972,55,25.0,559.0,1
0.0,0.0,193100.0,1962.0,2.0,1161,115,13.0,0.0,1
0.0,-0.0,8200.0,66.0,1.0,1496,29,15.0,23.0,1
13.0,0.0,152300.0,2612.0,2.0,659,4,43.0,0.0,0
0.0,-0.0,200700.0,3825.0,5.0,376,62,27.0,804.0,1
4.0,0.0,225000.0,4425.0,5.0,882,7,25.0,157.0,0
0.0,-0.0,6200.0,156.0,1.0,902,115,29.0,45.0,1
0.0,0.0,104100.0,847.0,1.0,821,62,46.0,0.0,1
0.0,0.0,119200.0,3127.0,5.0,1044,78,57.0,1099.0,1
0.0,0.0,20400.0,538.0,2.0,799,61,34.0,132.0,1
30.0,11.0,6800.0,305.0,2.0,884,2,32.0,2.0,0
0.0,-0.0,167400.0,910.0,1.0,935,52,30.0,0.0,1
0.0,0.0,235000.0,2399.0,2.0,1034,57,20.0,174.0,1
50.0,70.0,236000.0,2221.0,2.0,742,10,1.0,0.0,0
0.0,0.0,125000.0,1439.0,2.0,1057,95,24.0,0.0,1
0.0,0.0,163500.0,1118.0,1.0,1612,170,51.0,233.0,1
5.0,5.0,198300.0,1778.0,2.0,699,42,44.0,179.0,1
0.0,0.0,19400.0,63.0,1.0,824,50,28.0,96.0,1
70.0,40.0,179000.0,5339.0,5.0,1804,2,29.0,0.0,0
0.0,-0.0,202500.0,1678.0,1.0,1688,50,44.0,1445.0,1
0.0,-0.0,202000.0,2993.0,5.0,1381,79,-7.0,542.0,1
0.0,-0.0,160000.0,1696.0,1.0,1255,49,16.0,0.0,1
5.0,0.0,259100.00000000003,4352.0,2.0,1147,67,48.0,186.0,1
0.0,0.0,182000.0,3736.0,5.0,956,42,16.0,293.0,1
0.0,-0.0,217500.0,2436.0,1.0,1489,76,8.0,115.0,1
0.0,0.0,200000.0,841.0,1.0,861,155,35.0,89.0,1
10.0,0.0,126400.0,3550.0,5.0,680,5,43.0,9.0,0
0.0,0.0,168000.0,3073.0,4.0,1690,137,41.0,1306.0,1
0.0,-0.0,167200.0,3490.0,5.0,1089,152,31.0,1465.0,1
0.0,0.0,180000.0,3127.0,2.0,973,52,48.0,334.0,1
0.0,0.0,212500.0,2706.0,1.0,1791,57,25.0,35.0,1
0.0,0.0,150400.0,1404.0,1.0,1646,98,24.0,0.0,1
0.0,-0.0,229000.0,1095.0,2.0,920,77,18.0,0.0,1
0.0,0.0,255000.0,5000.0,3.0,1933,60,9.0,472.0,1
0.0,0.0,170000.0,1950.0,2.0,520,27,7.0,0.0,1
0.0,-0.0,166000.0,5000.0,5.0,1871,34,12.0,1077.0,1
0.0,-0.0,233000.0,1184.0,1.0,1492,156,20.0,964.0,1
13.0,0.0,179000.0,2841.0,4.0,762,4,44.0,0.0,0
5.0,2.0,248000.0,3380.0,2.0,1359,60,28.0,446.0,1
5.0,1.0,261000.0,3547.0,3.0,1243,72,9.0,972.0,1
0.0,-0.0,188000.0,4079.0,5.0,1941,133,20.0,920.0,1
0.0,0.0,186100.0,1040.0,1.0,1036,149,56.0,278.0,1
0.0,-0.0,164000.0,1574.0,1.0,1224,51,1.0,13.0,1
